goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45,0.0,0.0,90,0.0,0.0,0.0,1.1,3.05,1.22,1.71,1.34,0.12,0.37,0.37,0.12,0.37,1.46,0.0,27.32,0.0,0.0,0,7.93,50.78,0.0,0.85,0.0,0,0.12,0,0.0,0,0.0,0,,0.0,0.0,0,Harlen Castillo,Atlético Nacional
0,0.18,0.06,0.41,77.78,0.53,100.0,0.0,0.0,66.6,0.94,88.89,90,0.41,0.06,0.0,1.06,3.46,1.88,1.58,0.7,0.12,0.35,0.29,0.35,0.29,1.64,0.0,18.23,0.12,0.0,0,5.51,38.37,0.0,1.64,0.06,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Santiago Mele,Junior Barranquilla
0,0.11,0.0,0.22,100.0,0.16,100.0,0.0,0.0,61.05,0.38,100.0,90,0.16,0.0,0.0,1.03,2.81,1.24,1.51,0.81,0.11,0.59,0.16,0.43,0.16,1.41,0.0,17.62,0.0,0.0,0,7.62,41.35,0.05,1.08,0.0,0,0.0,0,0.0,0,0.0,0,,0.05,0.0,0,Cristopher Fiermarín,Deportes Tolima
0,0.0,0.0,0.0,0.0,0.46,100.0,0.0,0.0,40.0,0.46,100.0,90,0.0,0.0,0.0,1.37,3.2,1.83,1.37,0.91,0.0,1.37,0.0,0.46,0.0,0.46,0.0,6.4,0.0,0.0,0,2.74,24.0,0.0,1.83,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Andrés Mehring,Independiente Santa Fe
0,0.0,0.0,0.16,75.0,0.16,100.0,0.0,0.0,72.52,0.32,85.71,90,0.11,0.0,0.05,1.0,2.42,1.42,1.0,0.89,0.11,0.32,0.21,0.05,0.21,0.68,0.0,15.0,0.0,0.05,100,3.63,39.88,0.0,0.68,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Aldair Quintana,Atlético Bucaramanga
0,0.29,0.14,0.0,0.0,0.0,0.0,0.0,0.0,63.1,0.0,0.0,90,0.0,0.0,0.0,1.0,2.86,1.43,1.43,1.29,0.0,0.29,0.71,0.0,0.71,2.29,0.0,16.86,0.0,0.0,0,7.0,41.88,0.0,1.29,0.14,0,0.0,0,0.0,0,0.0,0,,0.14,0.0,0,Rogerio Caicedo,Boyacá Chicó FC
0,0.21,0.0,0.31,100.0,0.1,100.0,0.05,0.0,53.0,0.41,100.0,90,0.15,0.0,0.0,1.03,3.18,1.69,1.49,0.97,0.1,0.21,0.15,0.1,0.15,1.23,0.0,13.13,0.05,0.0,0,5.28,31.79,0.0,0.67,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Salvador Ichazo,Deportivo Pereira
0,0.33,0.0,0.33,100.0,0.0,0.0,0.33,0.0,68.04,0.33,100.0,90,0.0,0.0,0.0,1.0,3.0,2.33,0.67,1.33,0.67,0.0,0.0,0.0,0.0,4.33,0.0,22.0,0.33,0.0,0,8.67,45.61,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Felipe Parra,Once Caldas
0,0.0,0.0,0.06,100.0,0.44,100.0,0.0,0.0,69.12,0.5,100.0,90,0.06,0.0,0.0,1.0,2.81,1.56,1.25,1.25,0.19,0.75,0.38,0.25,0.38,1.56,0.0,21.13,0.06,0.0,0,6.63,41.73,0.0,0.88,0.0,0,0.0,0,0.0,0,0.0,0,,0.06,0.0,0,Kevin Armesto,Llaneros FC
0,0.24,0.0,0.18,75.0,0.29,100.0,0.0,0.0,55.96,0.47,88.89,90,0.18,0.0,0.0,1.0,3.0,1.71,1.24,1.12,0.29,0.71,0.12,0.47,0.12,0.82,0.0,10.76,0.0,0.0,0,3.35,28.5,0.0,0.94,0.0,0,0.0,0,0.0,0,0.06,0,,0.0,0.0,0,Ruben Escobar,Envigado FC
