goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.3,0.6,0.0,5.66,47.5,1.19,28.57,1.79,0.3,88.37,6.85,42.59,90,2.09,2.38,0.89,2.98,0,0,0,1.19,0.0,0,0,0,0,8.05,0.0,22.65,1.19,0.0,0.0,0.89,75.0,0.3,0.3,1.49,0.0,1.19,0.3,0.3,25.0,0.0,0.6,,0,0,0,Bryan Sinisterra,Envigado FC
0.0,0.0,0.0,6.12,70.0,2.62,100.0,1.75,0.0,77.5,8.74,76.92,90,0.87,0.0,2.62,4.37,0,0,0,2.62,0.0,0,0,0,0,11.36,0.0,27.09,0.87,0.0,0.0,0.87,50.0,0.87,0.87,0.0,0.0,0.87,0.0,0.87,0.0,0.0,0.87,,0,0,0,Duvan Mina,Deportivo Cali
0.47,0.47,0.16,2.8,35.29,2.34,34.88,0.78,0.0,72.57,5.14,35.11,90,1.56,2.34,1.71,2.96,0,0,0,1.09,0.16,0,0,0,0,6.54,0.0,19.78,0.16,0.31,50.0,2.18,77.78,0.31,1.25,0.78,0.31,2.65,1.09,0.31,17.65,0.0,0.47,,0,0,0,Gustavo Ramírez,Deportes Tolima
0.08,0.16,0.0,3.43,45.83,0.47,25.0,0.78,0.08,80.61,3.9,41.67,90,1.56,0.78,1.25,1.41,0,0,0,1.33,0.23,0,0,0,0,6.87,0.16,24.67,1.01,0.7,29.03,0.7,42.86,0.7,0.16,0.78,0.08,1.64,0.55,0.31,4.76,0.0,0.31,,0,0,0,Johan Caballero,Atlético Bucaramanga
0.0,0.25,0.0,4.05,47.76,1.65,61.9,1.01,0.13,72.86,5.7,51.14,90,2.03,1.77,1.14,2.28,0,0,0,1.27,0.0,0,0,0,0,5.57,0.13,18.35,0.89,0.89,17.95,0.51,23.53,0.76,1.27,1.01,0.25,2.28,0.76,0.38,0.0,0.13,0.13,,0,0,0,Daniel Moreno,Alianza Petrolera
0.61,0.2,0.0,1.61,34.78,1.21,35.29,0.0,0.2,64.47,2.83,35.0,90,0.2,1.41,0.61,4.04,0,0,0,0.61,0.4,0,0,0,0,3.83,0.2,9.89,1.21,0.0,0.0,0.0,0.0,0.2,1.01,0.81,0.4,2.62,1.01,0.61,23.08,0.0,1.01,,0,0,0,Carmelo Valencia,Junior Barranquilla
0.5,0.5,0.0,1.5,36.0,1.66,40.0,0.17,0.0,59.26,3.16,38.0,90,0.83,1.33,0.83,2.5,0,0,0,1.5,0.0,0,0,0,0,2.99,0.0,7.99,0.17,0.0,0.0,0.17,12.5,0.33,0.5,0.17,0.17,2.16,1.33,0.5,23.08,0.0,0.83,,0,0,0,Jose Barragan,Envigado FC
0.0,0.23,0.0,4.8,53.25,1.17,50.0,1.05,0.0,76.83,5.98,52.58,90,2.58,0.7,1.64,1.76,0,0,0,1.41,0.12,0,0,0,0,9.61,0.0,23.32,1.29,0.7,17.14,1.88,66.67,0.47,0.23,0.35,0.12,1.99,0.47,0.59,0.0,0.0,0.12,,0,0,0,Harold Santiago Mosquera,Deportivo Cali
0.0,1.22,0.0,2.44,33.33,3.26,66.67,1.22,0.0,50.0,5.7,46.67,90,1.22,1.63,2.44,5.29,0,0,0,1.22,0.0,0,0,0,0,2.44,0.0,6.92,0.41,0.0,0.0,0.41,100.0,0.0,1.22,0.81,0.0,4.89,1.63,0.81,0.0,0.0,1.22,,0,0,0,Ricardo Márquez,Millonarios
0.66,0.0,0.0,3.94,50.0,1.31,14.29,0.66,0.0,71.88,5.26,30.77,90,2.63,1.31,0.66,4.6,0,0,0,0.66,0.0,0,0,0,0,3.28,0.0,15.11,2.63,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,1.97,0.66,0.0,33.33,0.0,0.66,,0,0,0,José Valencia,Deportivo Pereira
0.21,0.0,0.0,1.26,19.35,3.15,55.56,0.21,0.0,63.89,4.42,36.21,90,0.84,1.26,2.73,1.68,0,0,0,0.84,0.0,0,0,0,0,3.36,0.21,9.67,0.84,0.0,0.0,0.42,66.67,0.42,0.42,1.26,0.21,1.47,0.42,0.42,14.29,0.0,0.42,,0,0,0,Jhonier Blanco,Rionegro Águilas Doradas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,90,0.0,0.0,12.0,6.0,0,0,0,0.0,0.0,0,0,0,0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,,0,0,0,Óscar Perea,Atlético Nacional
0.0,0.0,0.0,8.18,100.0,0.0,0.0,0.0,0.0,100.0,8.18,50.0,90,0.0,0.0,0.0,8.18,0,0,0,0.0,0.0,0,0,0,0,8.18,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Jorge Ramos,Independiente Santa Fe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43,0.0,0.0,90,0.0,0.0,0.0,4.09,0,0,0,0.0,0.0,0,0,0,0,8.18,0.0,20.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,4.09,0.0,0.0,0.0,,0,0,0,Felipe Mosquera,América de Cali
0.0,0.0,0.0,6.43,66.67,3.21,50.0,3.21,0.0,75.0,9.64,60.0,90,0.0,0.0,3.21,6.43,0,0,0,0.0,0.0,0,0,0,0,6.43,0.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,José Mulato,Deportivo Cali
0.0,0.0,0.0,3.83,66.67,0.0,0.0,0.0,0.0,60.0,3.83,66.67,90,1.91,1.91,0.0,3.83,0,0,0,0.0,1.91,0,0,0,0,3.83,0.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,,0,0,0,Esteban Mercado,Junior Barranquilla
0.0,0.0,0.0,7.5,75.0,0.0,0.0,2.5,0.0,62.5,7.5,60.0,90,2.5,2.5,0.0,5.0,0,0,0,0.0,0.0,0,0,0,0,7.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,2.5,,0,0,0,Iván Rivas,Atlético Bucaramanga
0.0,0.28,0.0,2.24,47.06,1.68,40.0,0.56,0.0,71.25,3.93,43.75,90,0.84,0.84,1.68,2.24,0,0,0,0.56,0.28,0,0,0,0,6.45,0.0,15.98,1.12,0.28,50.0,1.4,71.43,0.56,0.28,0.0,0.56,1.12,0.84,0.0,0.0,0.0,0.28,,0,0,0,Cesar Arias,Deportivo Pasto
0.0,0.3,0.0,3.29,47.83,3.59,42.86,0.0,0.0,62.79,6.88,45.1,90,2.69,2.39,1.5,3.59,0,0,0,0.6,0.0,0,0,0,0,3.89,0.0,8.07,0.3,0.3,33.33,0.6,100.0,0.0,0.9,0.0,0.0,0.9,0.3,0.3,0.0,0.0,1.79,,0,0,0,Deiler Córdoba,Envigado FC
0.0,0.43,0.0,1.28,30.0,0.85,25.0,0.43,0.0,53.33,2.13,27.78,90,0.0,2.13,0.85,2.99,0,0,0,0.85,0.0,0,0,0,0,2.99,0.0,6.82,0.43,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,2.13,0.0,0.85,0.0,0.43,0.43,,0,0,0,Luis Sandoval,Rionegro Águilas Doradas
0.13,0.13,0.0,4.09,46.38,0.89,28.0,1.28,0.0,67.35,4.98,41.49,90,1.91,1.66,1.02,1.66,0,0,0,1.02,0.13,0,0,0,0,4.21,0.13,12.64,0.77,0.0,0.0,0.26,25.0,0.38,0.51,0.51,0.13,1.53,0.26,0.51,8.33,0.0,0.26,,0,0,0,Daiver Vega,Unión Magdalena
0.36,0.0,0.0,1.78,26.32,2.85,44.44,0.0,0.0,78.26,4.62,35.14,90,1.07,2.85,1.78,5.34,0,0,0,1.78,0.0,0,0,0,0,6.4,0.0,12.81,1.07,0.0,0.0,0.36,33.33,0.36,0.36,0.36,0.0,1.78,0.36,0.71,20.0,0.0,1.78,,0,0,0,Yeison Moreno,Atlético Bucaramanga
0.0,0.49,0.0,4.97,50.0,0.0,0.0,2.79,0.0,77.48,4.97,48.24,90,1.09,1.21,2.18,1.58,0,0,0,1.33,0.0,0,0,0,0,6.91,0.0,14.19,0.97,0.12,16.67,0.0,0.0,0.49,0.36,0.24,0.0,0.73,0.12,0.49,0.0,0.0,0.24,,0,0,0,Joel Contreras,Unión Magdalena
0.0,1.29,0.0,5.14,40.0,0.0,0.0,0.0,0.0,85.29,5.14,36.36,90,5.14,3.86,2.57,6.43,0,0,0,1.29,1.29,0,0,0,0,7.71,0.0,37.29,0.0,0.0,0.0,3.86,75.0,0.0,0.0,1.29,0.0,5.14,1.29,2.57,0.0,0.0,0.0,,0,0,0,Yeferson Contreras,Internacional de Palmira
0.0,0.0,0.0,1.0,25.0,0.5,25.0,0.0,0.0,75.47,1.5,25.0,90,0.5,1.5,1.0,2.5,0,0,0,0.5,0.0,0,0,0,0,5.5,0.0,20.0,1.5,0.5,16.67,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,,0,0,0,Jhon Miranda,Rionegro Águilas Doradas
0.4,0.0,0.0,2.4,33.33,2.4,31.58,0.0,0.0,72.55,4.8,32.43,90,2.0,4.4,0.8,4.8,0,0,0,0.4,0.0,0,0,0,0,6.0,0.0,14.8,0.0,0.0,0.0,0.4,100.0,0.0,0.0,0.4,0.0,0.8,0.4,0.4,50.0,0.0,0.8,,0,0,0,Hassan Vergara,Deportivo Pasto
0.0,0.19,0.0,3.02,34.04,0.38,15.38,0.38,0.19,70.0,3.4,30.0,90,1.7,2.83,0.57,2.26,0,0,0,0.94,0.19,0,0,0,0,3.58,0.19,11.89,1.13,0.38,33.33,0.57,33.33,0.19,0.19,0.94,0.0,1.13,0.19,0.38,0.0,0.0,0.57,,0,0,0,Juan Tegue,Envigado FC
0.0,0.0,0.0,3.91,36.36,0.98,33.33,0.0,0.0,80.0,4.89,35.71,90,3.91,4.89,0.98,2.93,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,3.91,0.98,1.96,0.0,0.0,0.98,,0,0,0,Diego Betancourth,Envigado FC
0.0,0.0,1.96,3.91,33.33,1.96,100.0,0.0,0.0,68.42,5.87,42.86,90,1.96,5.87,0.0,7.83,0,0,0,1.96,0.0,0,0,0,0,9.78,0.0,25.43,0.0,0.0,0.0,0.0,0.0,5.87,1.96,1.96,0.0,1.96,1.96,0.0,0.0,1.96,0.0,,0,0,0,Roberto Vanegas,Unión Magdalena
0.0,0.0,0.0,4.29,50.0,4.29,66.67,0.0,0.0,50.0,8.57,57.14,90,4.29,0.0,2.14,12.86,0,0,0,2.14,2.14,0,0,0,0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Jorge Mendoza,Patriotas Boyacá
0.0,0.0,0.0,1.91,25.0,0.0,0.0,0.0,0.0,76.92,1.91,25.0,90,0.0,1.91,0.0,9.57,0,0,0,0.0,0.0,0,0,0,0,1.91,0.0,19.15,0.0,0.0,0.0,1.91,100.0,0.0,1.91,1.91,0.0,1.91,1.91,0.0,0.0,0.0,0.0,,0,0,0,Jonathan Perlaza,Deportivo Pasto
0.17,0.51,0.0,3.57,40.38,0.17,14.29,1.36,0.0,80.42,3.74,37.29,90,1.53,1.19,0.68,2.38,0,0,0,1.19,0.0,0,0,0,0,6.81,0.34,19.57,1.02,0.0,0.0,0.17,16.67,0.68,0.0,1.36,0.17,1.36,0.34,0.0,12.5,0.0,0.68,,0,0,0,Luis Miguel Angulo,Alianza Petrolera
0.0,0.68,0.0,4.3,46.34,0.23,20.0,1.13,0.0,80.7,4.52,43.48,90,1.58,0.45,1.81,3.39,0,0,0,0.68,0.0,0,0,0,0,11.08,0.0,20.8,0.68,0.45,14.29,0.68,42.86,0.9,0.0,0.9,0.45,2.94,1.13,0.9,0.0,0.0,0.45,,0,0,0,Bryan Castrillón,Independiente Medellín
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12,0.0,0.0,90,0.0,0.0,0.0,6.0,0,0,0,0.0,0.0,0,0,0,0,9.0,0.0,48.0,3.0,3.0,100.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Cristian Gamboa,América de Cali
0.0,0.0,0.0,6.0,100.0,3.0,33.33,0.0,0.0,33.33,9.0,60.0,90,6.0,0.0,0.0,6.0,0,0,0,6.0,0.0,0,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Alejandro Prisco,Deportes Tolima
0.0,1.53,0.0,1.53,12.5,1.53,100.0,0.0,0.0,81.48,3.05,22.22,90,1.53,4.58,3.05,4.58,0,0,0,0.0,1.53,0,0,0,0,4.58,0.0,33.56,1.53,1.53,20.0,0.0,0.0,1.53,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Joel Infante,Jaguares de Córdoba
0.0,0.0,0.0,1.76,36.0,0.39,22.22,0.98,0.0,78.26,2.16,32.35,90,0.78,0.78,1.18,2.16,0,0,0,0.98,0.0,0,0,0,0,6.27,0.0,17.65,0.0,0.0,0.0,0.2,50.0,0.2,0.2,0.39,0.2,0.98,0.39,0.0,0.0,0.0,1.37,,0,0,0,Isaac Camargo,Unión Magdalena
0.0,1.29,0.0,4.53,38.89,0.65,12.5,0.0,0.0,59.26,5.18,30.77,90,1.94,3.24,0.65,5.83,0,0,0,1.94,0.0,0,0,0,0,3.88,0.0,10.36,0.65,0.0,0.0,0.65,33.33,1.94,0.0,2.59,0.65,1.94,1.29,0.65,0.0,0.0,0.0,,0,0,0,Ezequiel Aguirre,Independiente Santa Fe
0.0,0.0,0.0,3.1,21.43,1.03,50.0,0.0,0.0,82.86,4.14,25.0,90,1.03,2.07,3.1,6.21,0,0,0,0.0,0.0,0,0,0,0,8.28,1.03,30.0,2.07,2.07,66.67,2.07,100.0,0.0,0.0,0.0,0.0,3.1,1.03,0.0,0.0,0.0,0.0,,0,0,0,Juan Manuel Cuesta,Independiente Medellín
0.0,0.17,0.0,4.3,41.8,0.76,47.37,1.35,0.0,76.43,5.06,42.55,90,1.43,1.52,1.94,1.69,0,0,0,1.27,0.17,0,0,0,0,5.48,0.0,16.95,1.1,0.08,10.0,0.67,47.06,0.42,0.08,0.59,0.0,1.01,0.08,0.59,0.0,0.0,0.34,,0,0,0,Henry Mosquera,Envigado FC
0.0,0.0,0.0,4.5,37.5,1.5,50.0,0.0,0.0,88.24,6.0,40.0,90,1.5,4.5,0.0,7.5,0,0,0,1.5,0.0,0,0,0,0,7.5,0.0,22.5,0.0,0.0,0.0,1.5,100.0,0.0,0.0,3.0,3.0,7.5,1.5,1.5,0.0,1.5,3.0,,0,0,0,Diego Abadia,Millonarios
0.0,0.0,0.19,2.28,38.71,0.76,50.0,0.57,0.0,73.15,3.04,41.03,90,0.57,0.76,0.76,1.9,0,0,0,0.57,0.0,0,0,0,0,2.66,0.0,20.74,0.57,0.19,50.0,0.76,16.67,1.14,3.62,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Juan José Vásquez,Deportivo Pasto
0.0,0.24,0.0,3.84,42.11,0.72,17.65,0.96,0.0,80.39,4.56,34.55,90,2.64,1.92,3.36,2.4,0,0,0,1.2,0.24,0,0,0,0,3.84,0.0,9.84,0.72,0.0,0.0,0.0,0.0,0.24,0.48,0.24,0.48,1.2,0.48,0.24,0.0,0.0,0.96,,0,0,0,Jarlin Quintero,Jaguares de Córdoba
0.0,0.7,0.0,1.41,33.33,2.11,42.86,0.0,0.0,72.5,3.52,38.46,90,1.41,1.76,0.35,2.81,0,0,0,0.35,0.35,0,0,0,0,3.87,0.0,10.2,0.35,0.0,0.0,0.0,0.0,0.0,1.41,0.35,0.7,1.41,0.0,0.0,0.0,0.0,2.11,,0,0,0,Sebastián Gularte,Atlético Bucaramanga
0.0,0.56,0.0,2.8,33.33,1.68,60.0,1.68,0.0,70.0,4.47,40.0,90,0.56,0.56,1.68,3.35,0,0,0,1.68,0.0,0,0,0,0,4.47,0.0,11.74,0.56,0.0,0.0,1.12,100.0,0.0,0.0,0.56,1.12,3.35,0.56,0.56,0.0,0.0,0.0,,0,0,0,Ronaldo Dinolis,Deportivo La Equidad
0.0,1.43,0.0,4.29,37.5,0.0,0.0,0.0,0.0,80.0,4.29,33.33,90,2.86,2.86,1.43,1.43,0,0,0,0.0,0.0,0,0,0,0,2.86,0.0,11.43,0.0,1.43,100.0,0.0,0.0,1.43,0.0,1.43,0.0,1.43,0.0,0.0,0.0,0.0,0.0,,0,0,0,Emerson Ángulo,Deportes Tolima
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,9.0,18.0,27.0,0,0,0,9.0,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Steven Rodríguez,Independiente Medellín
0.0,0.0,0.0,1.14,10.0,0.0,0.0,0.0,0.0,50.0,1.14,6.67,90,1.14,3.42,5.7,4.56,0,0,0,1.14,2.28,0,0,0,0,4.56,0.0,9.11,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,,0,0,0,Agustín Auzmendi,Jaguares de Córdoba
0.0,0.0,0.0,1.85,28.57,1.38,42.86,0.46,0.0,56.1,3.23,33.33,90,1.38,1.85,1.85,3.23,0,0,0,0.92,0.46,0,0,0,0,4.15,0.0,10.62,0.46,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.92,0.0,0.46,0.0,0.0,0.46,,0,0,0,Joan Osorio,Deportivo Pereira
0.0,2.05,0.0,0.0,0.0,4.09,40.0,0.0,0.0,40.0,4.09,25.0,90,0.0,0.0,4.09,8.18,0,0,0,0.0,0.0,0,0,0,0,2.05,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,4.09,2.05,0.0,0.0,0.0,0.0,,0,0,0,Carlos Hidalgo,Deportivo Pasto
0.0,0.0,0.42,5.44,46.43,0.0,0.0,0.84,0.42,78.72,5.44,44.83,90,3.35,2.51,1.67,1.26,0,0,0,0.42,0.84,0,0,0,0,4.6,0.0,15.49,1.67,0.84,22.22,0.0,0.0,0.0,0.0,0.42,0.0,2.09,0.0,0.42,0.0,0.0,0.84,,0,0,0,David Contreras,América de Cali
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,90,0.0,7.5,7.5,7.5,0,0,0,0.0,0.0,0,0,0,0,7.5,0.0,22.5,0.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,0.0,7.5,,0,0,0,Santiago Mera,Once Caldas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,0.0,90.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Jayder Asprilla,Atlético Nacional
0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,90.0,0.0,90.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,Julian Zea,Alianza Petrolera
