goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.21,0.21,0.0,3.64,56.67,1.29,66.67,1.71,0.21,65.0,4.93,58.97,90,1.71,0.21,0.43,2.14,0,0,0,1.07,0.43,0,0,0,0,3.86,0.21,11.14,0.64,1.07,35.71,0.86,33.33,0.43,1.71,0.0,0.0,1.71,0.64,0.64,12.5,0.0,0.21,,0.0,0,0.0,Ronald Valencia,Boyacá Chicó FC
0.17,0.68,0.0,4.08,54.55,0.17,50.0,0.17,0.0,76.24,4.25,54.35,90,2.89,1.87,0.51,2.55,0,0,0,0.68,0.0,0,0,0,0,5.43,0.0,13.08,0.85,0.51,33.33,0.34,50.0,0.34,0.51,0.0,0.17,1.19,0.51,0.34,14.29,0.0,1.53,,0.0,0,0.0,Joel Contreras,Once Caldas
0.13,0.13,0.0,2.39,50.0,0.5,21.05,0.0,0.13,78.46,2.9,40.35,90,1.39,1.26,0.76,2.39,0,0,0,0.76,0.13,0,0,0,0,5.8,0.13,12.86,1.01,0.0,0.0,0.38,75.0,0.25,1.01,0.0,0.25,1.89,0.5,0.63,6.67,0.13,0.13,,0.0,0,0.0,Adrián Parra,Deportes Tolima
0.37,0.0,0.18,1.29,31.82,2.02,52.38,0.0,0.18,69.66,3.31,41.86,90,0.55,1.66,0.92,2.02,0,0,0,0.74,0.37,0,0,0,0,4.97,0.18,11.41,1.47,0.0,0.0,0.37,33.33,0.0,1.47,0.0,0.0,2.39,0.74,0.92,15.38,0.0,0.55,,0.0,0,0.0,Cristian Andres Vergara Rivas,Alianza Valledupar FC
0.39,0.39,0.0,4.28,59.46,0.58,30.0,0.0,0.0,67.53,4.86,53.19,90,2.72,2.53,0.19,2.92,0,0,0,0.19,0.19,0,0,0,0,3.3,0.0,10.11,1.17,0.19,12.5,0.0,0.0,0.0,0.58,0.19,0.58,2.92,0.97,0.58,13.33,0.0,0.58,,0.0,0,0.0,Santiago Giordana,Millonarios
0.32,0.0,0.0,2.22,26.92,0.63,40.0,0.32,0.0,68.06,2.85,29.03,90,0.63,1.9,1.9,1.9,0,0,0,0.95,0.0,0,0,0,0,3.8,0.0,15.53,0.32,0.95,27.27,1.27,80.0,0.63,0.0,0.95,0.0,1.27,0.32,0.0,25.0,0.0,0.63,,0.0,0,0.0,Eric Krame,Unión Magdalena
0.0,0.22,0.11,4.14,46.25,1.12,37.04,0.67,0.22,77.64,5.25,43.93,90,2.01,2.46,1.12,2.01,0,0,0,0.78,0.11,0,0,0,0,5.93,0.0,13.98,0.56,0.34,25.0,0.56,55.56,0.45,0.45,0.34,0.0,2.12,0.34,0.67,0.0,0.11,0.45,,0.0,0,0.0,Jan Lucumí,América de Cali
0.0,0.0,0.0,4.29,50.0,0.0,0.0,0.0,0.0,100.0,4.29,33.33,90,0.0,0.0,4.29,4.29,0,0,0,0.0,0.0,0,0,0,0,4.29,0.0,17.14,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Juan Rosa,Atlético Nacional
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,0.0,10.0,0,0,0,0.0,0.0,0,0,0,0,20.0,0.0,70.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Carlos Rojas,Rionegro Águilas Doradas
0.0,1.41,0.0,2.81,33.33,1.41,50.0,0.0,0.0,75.56,4.22,37.5,90,1.41,2.81,0.0,4.22,0,0,0,0.0,0.0,0,0,0,0,11.25,0.0,47.81,4.22,1.41,100.0,0.0,0.0,0.0,0.0,1.41,0.0,2.81,0.0,1.41,0.0,0.0,0.0,,0.0,0,0.0,Franklin Navarro,Unión Magdalena
0.0,0.0,0.0,3.24,52.63,2.59,57.14,0.32,0.0,80.85,5.83,54.55,90,0.65,0.32,1.62,2.91,0,0,0,1.29,0.0,0,0,0,0,5.5,0.0,12.3,0.97,0.0,0.0,0.97,100.0,0.0,0.65,0.65,0.0,2.59,0.97,0.32,0.0,0.0,0.32,,0.0,0,0.0,Antony Vásquez,Rionegro Águilas Doradas
0.16,0.0,0.0,3.42,52.38,1.09,36.84,0.47,0.0,77.85,4.51,47.54,90,1.24,1.4,0.62,2.64,0,0,0,0.47,0.0,0,0,0,0,4.51,0.0,19.12,0.47,0.16,7.14,0.62,36.36,0.47,1.09,0.31,0.16,1.09,0.16,0.0,14.29,0.16,0.47,,0.0,0,0.0,Luis Miranda,Deportes Tolima
0.4,0.0,0.0,2.4,50.0,0.0,0.0,1.2,0.0,68.75,2.4,35.29,90,0.8,1.6,1.2,3.2,0,0,0,0.8,0.0,0,0,0,0,3.6,0.0,8.8,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.2,0.4,0.0,33.33,0.0,0.8,,0.0,0,0.0,Jhon Cabal,Deportivo Cali
0.0,0.0,0.0,4.8,44.44,0.0,0.0,1.2,0.0,84.21,4.8,30.77,90,3.6,2.4,2.4,4.8,0,0,0,0.0,0.0,0,0,0,0,4.8,0.0,19.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Yair Arboleda,Deportivo Pasto
0.0,0.0,0.0,7.03,62.5,0.0,0.0,0.0,0.0,64.71,7.03,62.5,90,4.22,0.0,0.0,5.63,0,0,0,0.0,0.0,0,0,0,0,5.63,1.41,15.47,2.81,1.41,33.33,0.0,0.0,1.41,0.0,0.0,0.0,2.81,0.0,2.81,0.0,0.0,0.0,,0.0,0,0.0,Junior Jiménez,Alianza Valledupar FC
0.0,0.0,0.0,1.28,40.0,1.91,33.33,0.64,0.0,73.53,3.19,35.71,90,0.0,0.64,0.64,3.83,0,0,0,2.55,0.0,0,0,0,0,5.11,0.0,15.96,1.28,0.64,100.0,0.64,33.33,0.0,0.0,0.64,0.64,7.02,2.55,1.28,0.0,0.0,1.28,,0.0,0,0.0,Carlos Gonzalez,Fortaleza CEIF
0.47,0.23,0.0,0.7,16.67,0.47,25.0,0.0,0.0,69.89,1.17,19.23,90,0.47,1.87,1.17,3.04,0,0,0,0.47,0.0,0,0,0,0,3.51,0.0,15.19,0.47,0.7,37.5,0.7,37.5,0.23,0.94,0.47,0.0,1.87,0.7,0.23,25.0,0.0,0.23,,0.0,0,0.0,Felipe Mosquera,Deportivo Pereira
0.15,0.15,0.0,2.38,51.61,2.53,50.0,0.45,0.0,69.57,4.91,50.77,90,1.34,0.89,0.74,2.23,0,0,0,0.3,0.45,0,0,0,0,2.38,0.0,11.9,0.45,0.0,0.0,0.3,50.0,0.15,0.89,0.15,0.15,1.93,0.3,0.45,7.69,0.0,0.15,,0.0,0,0.0,Nicolás Morínigo,Deportivo Pasto
0.28,0.28,0.0,0.28,25.0,1.99,43.75,0.0,0.0,77.14,2.27,40.0,90,0.28,0.57,0.0,3.69,0,0,0,0.57,0.28,0,0,0,0,4.54,0.0,7.67,0.85,0.0,0.0,0.57,66.67,0.57,0.28,0.28,0.28,3.41,0.85,0.85,8.33,0.0,0.57,,0.0,0,0.0,Gilbert Álvarez,Once Caldas
0.0,0.0,0.51,4.07,50.0,1.02,100.0,2.03,0.0,89.16,5.08,55.56,90,1.02,0.0,1.53,1.53,0,0,0,0.0,0.0,0,0,0,0,11.69,0.0,37.63,0.0,0.0,0.0,1.02,40.0,0.51,0.0,1.02,0.0,0.51,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Andrés Ibargüen,Atlético Bucaramanga
0.0,0.0,0.0,3.03,32.73,0.0,0.0,1.01,0.17,73.68,3.03,30.51,90,1.18,1.68,3.03,2.19,0,0,0,0.67,0.17,0,0,0,0,10.26,0.17,25.91,1.68,1.01,33.33,1.01,46.15,0.5,0.0,0.0,0.0,1.01,0.17,0.34,0.0,0.0,0.17,,0.0,0,0.0,Fabián Castillo,Deportivo Cali
0.0,0.19,0.0,5.06,50.0,0.78,44.44,0.39,0.0,79.25,5.84,49.18,90,2.92,1.36,1.17,2.92,0,0,0,1.56,0.19,0,0,0,0,4.29,0.0,16.36,0.97,0.19,9.09,0.0,0.0,0.19,0.39,1.17,0.0,1.75,0.58,0.39,0.0,0.0,0.19,,0.0,0,0.0,Jacobo Pimentel,Boyacá Chicó FC
0.0,1.07,0.0,1.88,26.92,1.07,40.0,0.27,0.27,82.09,2.96,30.56,90,1.34,4.03,1.07,4.3,0,0,0,1.34,0.27,0,0,0,0,6.72,0.27,14.78,1.07,0.0,0.0,0.27,50.0,0.0,1.34,0.0,0.0,1.88,0.27,0.54,0.0,0.0,0.54,,0.0,0,0.0,Sebastián Colón,Boyacá Chicó FC
0.4,0.59,0.2,1.59,28.57,0.79,44.44,0.59,0.2,65.71,2.38,32.43,90,0.4,1.78,1.19,3.37,0,0,0,1.59,0.0,0,0,0,0,5.15,0.2,9.12,2.18,0.2,33.33,0.0,0.0,0.0,0.59,0.0,0.0,1.19,0.79,0.4,33.33,0.0,0.99,,0.0,0,0.0,Ángelo Rodríguez,Independiente Santa Fe
0.0,0.56,0.0,1.67,25.0,1.67,100.0,0.0,0.0,60.0,3.33,40.0,90,1.11,1.11,1.67,2.78,0,0,0,2.22,0.0,0,0,0,0,5.0,0.0,11.67,0.56,0.56,14.29,0.56,33.33,1.11,1.11,1.67,0.0,3.33,0.56,1.11,0.0,0.0,0.0,,0.0,0,0.0,Marlon Balanta,Independiente Santa Fe
0.0,0.22,0.0,2.24,38.46,1.57,26.92,0.67,0.0,78.79,3.81,32.69,90,0.67,1.12,0.9,2.24,0,0,0,1.34,0.22,0,0,0,0,4.48,0.0,11.64,0.45,0.0,0.0,0.0,0.0,0.67,0.9,0.45,0.22,3.13,1.34,0.45,0.0,0.22,0.0,,0.0,0,0.0,Orles Aragón,Unión Magdalena
0.0,0.73,0.0,2.9,50.0,0.0,0.0,0.0,0.73,63.33,2.9,33.33,90,1.45,2.9,0.0,5.81,0,0,0,2.9,0.0,0,0,0,0,4.35,0.0,13.79,2.9,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,2.18,0.73,0.73,0.0,0.0,0.0,,0.0,0,0.0,Kleber Díaz,Unión Magdalena
0.0,0.27,0.0,1.07,23.53,2.67,52.63,0.27,0.0,79.66,3.74,38.89,90,0.27,1.34,1.07,2.14,0,0,0,1.07,0.27,0,0,0,0,4.01,0.0,12.55,0.0,0.0,0.0,0.8,100.0,0.0,0.0,0.27,0.0,2.4,0.53,0.27,0.0,0.0,0.27,,0.0,0,0.0,Jean Carlos Blanco,Atlético Bucaramanga
0.0,0.43,0.0,2.38,41.51,2.71,59.52,0.22,0.11,72.37,5.09,49.47,90,1.84,2.17,0.87,1.84,0,0,0,1.3,0.32,0,0,0,0,3.68,0.22,11.91,0.54,0.0,0.0,0.32,42.86,0.11,0.54,0.22,0.43,1.62,0.43,0.32,0.0,0.0,0.11,,0.0,0,0.0,Wilmar Cruz,Deportivo La Equidad
0.0,0.0,0.0,3.58,50.0,1.49,45.45,0.89,0.3,69.33,5.07,48.57,90,1.49,0.89,1.79,3.28,0,0,0,2.09,0.3,0,0,0,0,4.77,0.0,15.5,1.19,0.3,14.29,0.6,50.0,0.89,0.6,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.3,,0.0,0,0.0,Janeth Aleman,Unión Magdalena
0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,100.0,6.0,33.33,90,0.0,6.0,0.0,6.0,0,0,0,0.0,0.0,0,0,0,0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,,0.0,0,0.0,Kleiton Cuellar,Deportivo Cali
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,0.0,10.0,0,0,0,0.0,0.0,0,0,0,0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Fabián Suárez,Rionegro Águilas Doradas
0.0,1.29,0.0,0.0,0.0,1.29,50.0,0.0,0.0,77.78,1.29,33.33,90,0.0,1.29,0.0,2.57,0,0,0,1.29,0.0,0,0,0,0,1.29,0.0,18.0,0.0,0.0,0.0,1.29,33.33,1.29,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Fabian Villa,Deportivo Pasto
0.0,2.25,0.0,2.25,100.0,2.25,20.0,2.25,0.0,90.0,4.5,33.33,90,0.0,0.0,0.0,6.75,0,0,0,2.25,0.0,0,0,0,0,6.75,0.0,20.25,2.25,2.25,100.0,2.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Marco Pérez,Junior Barranquilla
0.0,0.4,0.0,1.59,40.0,1.59,26.67,0.2,0.2,64.0,3.19,32.0,90,0.8,1.59,0.6,1.79,0,0,0,1.19,0.2,0,0,0,0,3.19,0.2,9.56,1.0,0.2,33.33,0.4,66.67,0.0,0.6,0.0,0.4,2.19,0.8,0.4,0.0,0.2,0.6,,0.0,0,0.0,Andrés Ponce,Atlético Bucaramanga
0.0,0.0,0.0,3.66,36.11,0.84,33.33,0.56,0.0,73.26,4.5,35.56,90,1.13,2.53,0.84,3.09,0,0,0,1.13,0.0,0,0,0,0,7.88,0.0,17.72,0.28,0.0,0.0,0.0,0.0,0.0,0.56,0.84,0.28,2.25,1.13,0.56,0.0,0.0,0.56,,0.0,0,0.0,Juan Arango,Deportivo Cali
0.0,0.76,0.0,3.03,44.44,0.76,100.0,0.0,0.0,88.46,3.78,50.0,90,3.03,0.76,2.27,2.27,0,0,0,0.76,0.0,0,0,0,0,6.81,0.0,17.39,0.76,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,2.27,0.0,1.51,0.0,0.0,1.51,,0.0,0,0.0,Jaider Moreno,Deportivo Cali
0.0,0.42,0.0,5.83,43.75,0.42,20.0,2.08,0.0,83.78,6.25,40.54,90,1.67,2.08,0.83,3.33,0,0,0,1.25,0.83,0,0,0,0,3.33,0.0,12.92,0.42,0.83,66.67,0.42,25.0,1.67,0.83,1.25,0.0,1.25,0.0,0.42,0.0,0.0,0.42,,0.0,0,0.0,John Araujo,Envigado FC
0.0,0.0,0.0,1.43,40.0,1.43,25.0,0.0,0.0,57.14,2.86,30.77,90,0.0,2.14,0.0,4.29,0,0,0,0.0,0.0,0,0,0,0,2.14,0.0,5.71,0.71,0.71,100.0,0.71,33.33,0.0,1.43,0.0,0.0,1.43,0.71,0.71,0.0,0.0,0.0,,0.0,0,0.0,Kevin Angulo,América de Cali
0.0,0.61,0.0,1.23,25.0,0.92,60.0,0.0,0.0,72.55,2.15,33.33,90,0.61,2.46,0.92,3.07,0,0,0,2.46,0.61,0,0,0,0,3.99,0.0,11.37,0.92,0.61,66.67,0.31,50.0,0.31,1.54,0.0,0.0,1.23,0.31,0.61,0.0,0.0,1.23,,0.0,0,0.0,Santiago Londono,Envigado FC
0.0,0.34,0.0,1.52,34.62,1.18,43.75,0.17,0.0,74.35,2.71,38.1,90,0.68,1.86,0.0,1.18,0,0,0,1.18,0.34,0,0,0,0,4.06,0.0,24.02,0.34,0.0,0.0,2.2,38.24,0.68,3.55,0.51,0.0,0.17,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Juan José Vásquez,Llaneros FC
0.0,0.0,0.0,2.12,33.87,1.41,32.56,0.51,0.0,73.43,3.54,33.33,90,1.21,1.11,1.41,1.82,0,0,0,1.01,0.1,0,0,0,0,3.13,0.0,10.61,0.51,0.1,7.14,0.4,80.0,0.1,0.4,0.1,0.4,2.32,0.71,0.71,0.0,0.3,0.81,,0.0,0,0.0,Diego Castillo,Deportivo Pasto
0.0,4.74,0.0,0.0,0.0,4.74,50.0,0.0,0.0,66.67,4.74,20.0,90,0.0,14.21,0.0,4.74,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Andrés Rentería,Alianza Valledupar FC
0.0,2.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,87.5,4.0,50.0,90,2.0,2.0,0.0,2.0,0,0,0,2.0,0.0,0,0,0,0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Jefferson Asprilla,Deportivo La Equidad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,11.25,11.25,0,0,0,11.25,0.0,0,0,0,0,22.5,0.0,56.25,0.0,0.0,0.0,11.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Davinson Estupinan,Independiente Medellín
0.0,0.0,0.0,1.07,25.0,0.0,0.0,0.0,0.0,90.91,1.07,11.11,90,1.07,1.07,1.07,3.21,0,0,0,1.07,0.0,0,0,0,0,3.21,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,2.14,0.0,0.0,0.0,,0.0,0,0.0,Miller Bacca,Junior Barranquilla
0.0,0.33,0.0,0.66,50.0,0.33,33.33,0.0,0.33,79.07,0.99,42.86,90,0.0,0.0,0.33,2.31,0,0,0,1.98,0.66,0,0,0,0,6.92,0.0,22.42,1.32,0.66,20.0,0.66,20.0,0.33,2.64,0.0,0.0,0.99,0.0,0.66,0.0,0.0,0.33,,0.0,0,0.0,Amaury Torralvo,Deportivo La Equidad
0.0,0.0,0.0,9.0,66.67,0.0,0.0,0.0,0.0,100.0,9.0,50.0,90,9.0,4.5,0.0,9.0,0,0,0,0.0,4.5,0,0,0,0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Johan Campaña,Deportivo Pasto
0.0,0.94,0.94,3.75,50.0,0.94,20.0,1.88,0.0,80.0,4.69,38.46,90,0.94,1.88,0.0,4.69,0,0,0,0.94,1.88,0,0,0,0,2.81,0.0,7.5,0.94,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,,0.0,0,0.0,Ray Vanegas,Deportivo Pasto
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,9.0,9.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Joel Canchimbo,Junior Barranquilla
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,0.0,8.18,0,0,0,8.18,0.0,0,0,0,0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Alejandro Álvarez,Deportivo Pereira
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,0.0,0.0,90.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Dominic Hernandez,América de Cali
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,90.0,0.0,90.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,Charly Villegas,Alianza Valledupar FC
