goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.08,0.4,0.0,4.34,50.47,0.48,42.86,0.64,0.0,81.67,4.83,49.59,90,2.01,1.61,1.45,1.21,0.0,0,0,0.97,0.08,0,0,0,0,12.71,0.08,39.41,0.88,0.08,5.88,3.14,57.35,0.88,0.32,0.72,0.0,2.01,0.48,0.4,4.0,0.0,0.0,,0.0,0.0,0.0,Jesús Rivas,Rionegro Águilas Doradas
0.0,0.24,0.0,3.29,52.56,0.48,35.29,0.32,0.08,83.72,3.77,49.47,90,1.84,1.2,1.04,1.36,0.0,0,0,0.96,0.32,0,0,0,0,11.07,0.32,29.28,2.09,1.76,34.92,2.09,66.67,0.4,0.32,0.16,0.0,0.96,0.32,0.32,0.0,0.0,0.08,,0.0,0.0,0.0,Alejandro García,Once Caldas
0.0,0.0,0.0,3.19,66.67,0.0,0.0,0.0,0.0,86.27,3.19,66.67,90,2.39,0.0,0.8,2.39,0.0,0,0,0.8,0.8,0,0,0,0,13.54,0.0,35.04,3.19,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.78,2.39,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,Kevin Salazar,Fortaleza CEIF
0.27,0.2,0.0,2.66,48.75,0.27,25.0,0.41,0.14,76.95,2.93,44.79,90,0.89,0.95,0.27,1.23,0.0,0,0,0.89,0.14,0,0,0,0,6.61,0.41,14.78,1.16,0.48,20.0,0.48,50.0,0.34,0.34,0.34,0.07,1.77,0.68,0.55,15.38,0.0,0.34,,0.0,0.0,0.0,Michael Barrios,Once Caldas
0.05,0.46,0.05,3.76,54.41,1.22,55.81,0.25,0.05,83.99,4.98,54.75,90,1.17,1.58,0.56,1.07,0.0,0,0,0.76,0.0,0,0,0,0,5.95,0.0,39.18,0.46,0.1,66.67,2.64,57.14,1.32,2.59,0.61,0.0,0.61,0.15,0.1,8.33,0.0,0.1,,0.0,0.0,0.0,Didier Moreno,Junior Barranquilla
0.06,0.45,0.06,2.64,57.32,0.62,68.75,0.28,0.06,82.93,3.25,59.18,90,0.84,0.9,0.39,1.18,0.0,0,0,0.39,0.06,0,0,0,0,9.25,0.06,40.6,0.84,0.11,14.29,4.71,60.43,0.62,0.67,0.34,0.11,1.4,0.34,0.34,4.0,0.11,0.11,,0.0,0.0,0.0,Homer Martinez,Independiente Medellín
0.0,0.0,0.0,4.5,52.63,0.0,0.0,0.45,0.45,80.65,4.5,50.0,90,0.9,1.35,0.9,2.25,0.0,0,0,0.45,0.0,0,0,0,0,9.0,0.45,22.5,2.7,1.8,36.36,0.45,33.33,0.0,0.9,0.45,0.0,1.8,0.9,0.45,0.0,0.0,0.45,,0.0,0.0,0.0,Andrés Andrade,Atlético Bucaramanga
0.0,0.15,0.0,3.42,50.0,0.3,25.0,0.59,0.0,87.77,3.71,46.3,90,0.59,1.34,0.15,2.08,0.0,0,0,1.34,0.0,0,0,0,0,10.84,0.0,42.62,2.08,0.74,38.46,5.79,88.64,1.04,0.15,1.34,0.0,1.78,0.74,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,Aldair Zárate,Atlético Bucaramanga
0.11,0.63,0.0,2.63,40.32,1.47,56.0,0.0,0.11,84.21,4.1,44.83,90,0.95,2.52,0.32,1.16,0.0,0,0,0.42,0.21,0,0,0,0,6.41,0.0,35.33,0.84,0.0,0.0,3.36,60.38,0.74,2.31,0.53,0.11,0.84,0.53,0.11,12.5,0.0,0.0,,0.0,0.0,0.0,Éder Balanta,América de Cali
0.17,0.17,0.0,2.93,51.52,0.6,38.89,0.17,0.09,75.72,3.53,48.81,90,0.6,1.55,0.43,1.55,0.0,0,0,0.86,0.0,0,0,0,0,8.96,0.09,20.41,1.38,0.34,16.67,0.95,55.0,0.43,0.69,0.43,0.09,1.72,0.78,0.43,10.0,0.0,0.43,,0.0,0.0,0.0,David Camacho,Fortaleza CEIF
0.0,0.3,0.0,3.29,50.0,1.2,50.0,0.9,0.3,83.18,4.49,50.0,90,0.6,1.79,0.6,1.79,0.0,0,0,0.0,0.0,0,0,0,0,7.48,0.3,26.61,1.79,0.6,33.33,0.3,33.33,0.6,1.5,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Joel Romero,América de Cali
0.39,0.0,0.0,4.26,64.71,0.19,33.33,0.58,0.19,85.66,4.45,62.16,90,3.29,0.19,0.97,2.71,0.0,0,0,1.16,0.0,0,0,0,0,13.74,0.39,47.42,3.1,1.94,33.33,5.61,63.04,0.19,0.19,0.39,0.19,2.32,0.97,0.39,16.67,0.19,0.39,,0.0,0.0,0.0,Luis Daniel González,Junior Barranquilla
0.29,0.07,0.0,4.57,57.94,0.88,34.29,0.66,0.29,73.53,5.45,52.11,90,2.87,0.88,0.81,1.33,0.0,0,0,0.81,0.07,0,0,0,0,4.2,0.22,12.89,1.18,0.59,27.59,1.03,53.85,0.37,0.88,0.37,0.15,1.4,0.52,0.37,21.05,0.0,0.29,,0.0,0.0,0.0,Facundo Boné,Deportivo Pasto
0.31,0.41,0.2,4.99,48.04,0.2,18.18,1.53,0.0,85.53,5.2,45.13,90,2.85,1.53,2.04,1.12,0.0,0,0,0.92,0.1,0,0,0,0,8.15,0.0,26.5,1.73,1.33,20.31,0.71,53.85,1.12,0.61,0.41,0.0,2.04,0.71,0.71,15.0,0.0,0.1,,0.0,0.0,0.0,Estefáno Arango,Boyacá Chicó FC
0.18,0.36,0.0,2.54,66.67,1.27,87.5,0.72,0.18,83.9,3.8,72.41,90,1.27,0.54,0.36,1.63,0.0,0,0,0.72,0.36,0,0,0,0,6.34,0.18,31.15,0.72,0.54,42.86,1.81,66.67,0.72,1.81,0.18,0.0,0.18,0.18,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,Cristian Arrieta,Deportes Tolima
0.0,0.0,0.0,1.64,80.0,0.82,33.33,0.41,0.0,67.69,2.47,54.55,90,0.82,0.82,0.0,1.64,0.0,0,0,1.64,0.0,0,0,0,0,6.16,0.0,18.08,2.05,0.82,18.18,2.88,36.84,0.0,0.41,0.0,0.0,4.52,1.64,1.64,0.0,0.0,0.0,,0.0,0.0,0.0,Dorlan Pabón,Envigado FC
0.0,0.23,0.0,5.67,55.56,0.0,0.0,1.36,0.0,71.11,5.67,55.56,90,3.17,0.91,1.36,1.59,0.0,0,0,0.91,0.0,0,0,0,0,4.31,0.0,14.51,2.27,1.81,57.14,1.59,53.85,0.68,0.23,0.68,0.23,3.17,0.91,0.23,0.0,0.23,0.23,,0.0,0.0,0.0,Adrián Estacio,Deportivo Pereira
0.0,0.1,0.0,3.75,72.22,0.38,36.36,0.19,0.19,86.03,4.13,66.15,90,1.54,1.25,0.19,1.44,0.0,0,0,0.96,0.1,0,0,0,0,8.93,0.1,45.53,1.15,0.0,0.0,1.54,48.48,1.06,0.96,0.0,0.0,0.19,0.0,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,Stiven Vega,Millonarios
0.0,0.34,0.0,5.93,53.85,0.0,0.0,0.85,0.0,82.27,5.93,50.72,90,3.73,2.03,2.2,1.86,0.0,0,0,1.02,0.0,0,0,0,0,8.81,0.0,30.68,1.02,0.85,20.0,3.22,65.52,0.17,0.0,0.17,0.0,1.86,0.51,0.34,0.0,0.17,0.0,,0.0,0.0,0.0,Roberto Hinojosa,Llaneros FC
0.44,0.18,0.09,3.17,42.35,0.53,26.09,0.53,0.09,84.69,3.7,38.89,90,1.5,1.85,1.23,1.5,0.0,0,0,0.97,0.18,0,0,0,0,9.77,0.09,29.21,1.06,0.62,38.89,1.5,68.0,0.44,0.44,0.35,0.0,1.67,0.62,0.44,26.32,0.0,0.09,,0.0,0.0,0.0,Andrés Arroyo,Deportes Tolima
0.2,0.39,0.0,3.15,43.24,0.85,50.0,0.66,0.07,77.61,4.0,44.53,90,1.44,1.38,1.31,1.25,0.0,0,0,1.38,0.26,0,0,0,0,8.93,0.0,23.89,2.17,0.85,26.53,2.04,63.27,0.46,0.59,0.39,0.0,1.44,0.39,0.26,13.64,0.0,0.0,,0.0,0.0,0.0,Samir Mayo,Deportivo La Equidad
0.0,0.32,0.0,3.48,54.46,1.9,63.83,0.0,0.0,79.23,5.38,57.43,90,1.52,1.33,0.95,1.2,0.0,0,0,1.39,0.13,0,0,0,0,7.16,0.0,31.16,0.7,0.06,12.5,2.98,56.63,1.46,1.27,0.51,0.0,1.71,0.38,0.38,0.0,0.06,0.0,,0.0,0.0,0.0,Felipe Acosta,Deportivo La Equidad
0.2,0.68,0.0,5.47,47.46,0.59,27.27,1.27,0.2,84.83,6.05,44.29,90,2.44,1.46,1.56,1.76,0.0,0,0,0.98,0.2,0,0,0,0,11.13,0.2,29.48,1.85,0.78,25.81,0.78,50.0,0.39,0.88,1.27,0.2,2.83,1.17,0.68,6.9,0.0,0.49,,0.0,0.0,0.0,Jefry Zapata,Once Caldas
1.27,0.0,0.0,1.27,25.0,0.0,0.0,0.0,0.0,82.61,1.27,20.0,90,0.0,2.54,1.27,3.8,0.0,0,0,1.27,0.0,0,0,0,0,15.21,0.0,48.17,2.54,0.0,0.0,1.27,100.0,0.0,0.0,0.0,0.0,1.27,1.27,0.0,100.0,0.0,1.27,,0.0,0.0,0.0,David Macalister Silva,Millonarios
1.23,0.0,0.0,7.4,85.71,0.0,0.0,0.0,0.0,75.0,7.4,66.67,90,6.16,1.23,0.0,3.7,0.0,0,0,1.23,0.0,0,0,0,0,3.7,0.0,11.1,0.0,0.0,0.0,1.23,100.0,1.23,0.0,0.0,0.0,2.47,2.47,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,Felipe Ordonez,Deportivo Pasto
0.0,0.12,0.0,5.66,62.34,0.47,80.0,1.06,0.12,83.09,6.13,63.41,90,1.53,1.77,0.59,1.53,0.0,0,0,1.06,0.12,0,0,0,0,9.32,0.0,34.21,0.71,0.0,0.0,2.12,52.94,0.83,1.53,0.59,0.0,0.35,0.0,0.12,0.0,0.0,0.35,,0.0,0.0,0.0,Duván Mosquera,Llaneros FC
