goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.32,0.0,1.55,48.98,3.1,65.75,0.32,0.0,75.84,4.65,59.02,90,0.45,1.1,0.26,1.03,0,0,0,0.65,0.13,0,0,0,0,4.0,0.0,29.16,0.26,0.0,0.0,5.23,47.93,1.42,4.45,0.26,0.0,0.45,0.0,0.13,0.0,0.06,0.0,,0.0,0.0,0.0,Brayan Carabalí,Deportivo Pasto
0.0,0.15,0.0,2.57,50.0,1.03,46.67,0.59,0.15,77.15,3.6,49.0,90,0.96,0.66,1.03,1.03,0,0,0,0.51,0.15,0,0,0,0,5.95,0.15,29.02,0.88,0.44,20.69,2.64,46.75,0.81,2.06,0.15,0.0,0.59,0.0,0.15,0.0,0.0,0.07,,0.0,0.0,0.0,Edwin Velasco,América de Cali
0.32,0.16,0.0,2.27,68.85,1.03,57.58,0.27,0.0,75.88,3.29,64.89,90,0.7,0.38,0.16,1.03,0,0,0,1.62,0.27,0,0,0,0,5.72,0.05,30.22,0.43,0.05,20.0,6.04,49.56,0.7,2.1,0.27,0.0,2.32,0.76,0.7,13.95,0.05,0.05,,0.05,0.0,0.0,Henry Plazas,Boyacá Chicó FC
0.0,0.49,0.0,3.07,56.82,1.72,62.22,0.8,0.0,83.67,4.79,58.65,90,0.86,1.54,0.43,1.23,0,0,0,0.68,0.0,0,0,0,0,1.35,0.0,25.49,0.25,0.0,0.0,1.35,30.99,1.41,3.5,0.25,0.06,0.25,0.0,0.06,0.0,0.0,0.12,,0.0,0.0,0.0,Sergio Palacios,Once Caldas
0.09,0.19,0.0,3.57,54.29,1.22,46.43,0.85,0.09,74.82,4.8,52.04,90,0.47,0.94,0.56,1.22,0,0,0,0.56,0.28,0,0,0,0,4.42,0.19,19.84,1.03,0.56,18.18,1.41,40.54,1.22,2.54,1.13,0.09,0.85,0.09,0.38,11.11,0.0,0.09,,0.0,0.0,0.0,Santiago Gómez,Deportivo Pasto
0.0,0.29,0.0,2.3,53.33,2.88,75.0,0.48,0.19,78.99,5.18,63.53,90,0.29,1.06,0.19,1.06,0,0,0,1.15,0.19,0,0,0,0,6.91,0.19,29.94,1.63,0.96,38.46,1.63,38.64,1.06,1.34,0.29,0.0,0.38,0.1,0.19,0.0,0.0,0.1,,0.0,0.0,0.0,Jímer Fory,Independiente Medellín
0.04,0.16,0.0,1.51,51.35,2.15,66.67,0.48,0.0,80.06,3.66,59.35,90,0.2,1.07,0.12,1.03,0,0,0,0.6,0.04,0,0,0,0,1.31,0.0,22.83,0.16,0.0,0.0,1.95,38.89,1.31,4.81,0.2,0.0,0.44,0.12,0.08,9.09,0.0,0.0,,0.0,0.0,0.0,Jefferson Mena,Atlético Bucaramanga
0.0,0.49,0.0,3.2,70.21,3.11,66.67,0.1,0.1,78.41,6.31,68.42,90,1.07,0.68,0.19,1.17,0,0,0,0.58,0.19,0,0,0,0,2.91,0.0,37.38,0.19,0.0,0.0,4.17,47.25,1.17,3.88,0.39,0.1,0.49,0.19,0.1,0.0,0.0,0.19,,0.0,0.0,0.0,Jeisson Palacios,América de Cali
0.0,0.21,0.0,1.45,52.5,3.03,67.69,0.07,0.0,73.57,4.48,61.9,90,0.28,1.03,0.0,1.03,0,0,0,0.69,0.21,0,0,0,0,3.03,0.0,26.69,0.48,0.07,100.0,3.93,39.86,0.97,4.62,0.28,0.0,0.69,0.14,0.14,0.0,0.14,0.14,,0.0,0.07,0.0,Martín Payares,Deportivo La Equidad
0.13,0.13,0.0,2.55,45.88,0.65,35.71,0.72,0.13,69.75,3.21,43.36,90,0.52,0.72,0.52,1.11,0,0,0,1.05,0.13,0,0,0,0,5.69,0.33,21.73,1.18,1.31,18.18,1.96,36.59,0.85,1.96,0.92,0.0,1.51,0.79,0.33,8.7,0.07,0.0,,0.0,0.0,0.0,Israel Alba,Deportivo Pasto
0.0,0.35,0.0,3.18,52.5,0.5,52.63,0.5,0.1,69.29,3.68,52.52,90,0.81,1.31,0.2,1.26,0,0,0,0.45,0.05,0,0,0,0,6.15,0.05,21.29,1.21,0.66,24.07,2.17,37.39,1.46,2.62,0.96,0.0,0.35,0.05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Aldair Gutiérrez,Atlético Bucaramanga
0.0,0.19,0.0,2.37,47.62,1.09,51.11,0.57,0.09,77.07,3.45,48.67,90,0.71,1.18,0.28,1.04,0,0,0,0.8,0.19,0,0,0,0,6.81,0.09,24.65,1.18,0.57,25.53,1.94,35.65,0.9,2.27,0.8,0.0,1.09,0.43,0.28,0.0,0.05,0.05,,0.0,0.0,0.0,Andres Correa,Deportivo La Equidad
0.0,0.0,0.0,1.55,78.57,1.41,47.62,0.0,0.0,88.89,2.96,60.0,90,0.42,0.28,0.14,1.13,0,0,0,0.85,0.0,0,0,0,0,0.85,0.0,34.98,0.14,0.0,0.0,1.83,43.33,0.56,4.66,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Andrés Mosquera,América de Cali
0.0,0.36,0.0,3.26,56.84,1.99,62.26,0.48,0.12,70.94,5.26,58.78,90,0.79,1.09,0.3,1.09,0,0,0,1.09,0.18,0,0,0,0,5.26,0.12,31.41,0.97,0.0,0.0,5.07,38.01,0.66,2.54,0.66,0.0,1.81,0.36,0.72,0.0,0.0,0.06,,0.0,0.0,0.0,Mateo Rodas,Patriotas Boyacá
0.22,0.22,0.0,2.96,62.79,2.63,51.06,0.77,0.11,80.58,5.59,56.67,90,0.77,0.88,0.44,1.43,0,0,0,1.43,0.22,0,0,0,0,6.47,0.11,42.75,0.88,0.0,0.0,5.59,51.0,0.99,3.62,0.33,0.0,1.21,0.44,0.11,18.18,0.0,0.11,,0.11,0.0,0.0,Jefferson Díaz,Deportivo Cali
