goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.24,0.24,0.0,5.02,56.64,0.24,14.29,1.25,0.08,82.77,5.25,50.0,90,2.27,1.41,1.02,1.25,0,0,0,1.18,0.08,0,0,0,0,10.43,0.16,34.65,2.43,1.96,39.68,2.51,59.26,0.86,0.63,0.78,0.08,1.41,0.47,0.31,16.67,0.08,0.08,,0.0,0.0,0.0,Kevin Velasco,Deportivo Cali
0.32,0.32,0.0,3.23,62.5,0.97,50.0,1.13,0.32,75.58,4.19,59.09,90,1.29,0.65,0.32,1.77,0,0,0,0.81,0.0,0,0,0,0,8.39,0.65,20.97,1.29,0.81,18.52,1.29,57.14,1.45,0.0,0.48,0.32,3.23,1.94,0.48,10.0,0.32,0.0,,0.0,0.0,0.0,Neyder Moreno,Independiente Santa Fe
0.41,0.21,0.0,3.09,51.72,1.17,50.0,0.41,0.07,77.36,4.25,51.24,90,1.03,1.03,1.23,1.1,0,0,0,1.03,0.0,0,0,0,0,6.65,0.07,22.5,0.48,0.07,25.0,1.58,41.07,1.03,0.75,0.62,0.21,2.88,1.17,0.82,14.29,0.14,0.07,,0.0,0.0,0.0,Carlos Sierra,América de Cali
0.63,0.21,0.11,4.1,40.21,0.32,23.08,1.89,0.42,74.4,4.41,38.18,90,1.47,1.89,1.16,1.58,0,0,0,0.84,0.11,0,0,0,0,6.3,0.95,13.13,2.0,0.84,25.81,1.26,85.71,0.74,0.0,0.74,0.11,2.42,1.05,0.21,26.09,0.0,1.58,,0.0,0.0,0.0,Anderson Plata,Deportes Tolima
0.55,0.18,0.0,4.82,52.48,0.18,28.57,1.55,0.09,77.62,5.0,50.93,90,2.55,0.45,1.91,1.55,0,0,0,0.73,0.09,0,0,0,0,10.0,0.09,24.91,2.18,1.09,29.27,1.64,56.25,0.27,0.09,0.45,0.0,2.91,1.45,0.82,18.75,0.09,0.0,,0.0,0.0,0.0,Luis Daniel González,Junior Barranquilla
0.22,0.26,0.0,2.09,42.86,1.48,69.39,0.26,0.13,83.47,3.57,50.93,90,0.48,1.57,0.48,1.04,0,0,0,0.7,0.13,0,0,0,0,7.45,0.04,40.67,0.7,0.04,14.29,3.09,54.62,1.13,0.87,0.74,0.0,2.13,0.61,0.48,10.2,0.0,0.13,,0.0,0.0,0.0,Adrián Arregui,Independiente Medellín
0.08,0.08,0.0,2.22,48.28,1.91,58.54,0.16,0.08,79.02,4.13,52.53,90,0.87,1.19,0.48,1.03,0,0,0,0.87,0.08,0,0,0,0,6.91,0.16,30.82,1.27,0.08,25.0,2.14,55.1,2.14,0.87,0.79,0.0,0.95,0.32,0.16,8.33,0.08,0.0,,0.0,0.0,0.0,Luis Pérez,Patriotas Boyacá
0.06,0.11,0.0,2.69,45.19,0.06,8.33,0.74,0.06,82.34,2.74,41.38,90,1.14,0.57,1.03,1.14,0,0,0,0.74,0.06,0,0,0,0,24.13,0.11,54.66,2.17,0.4,19.44,3.32,69.05,0.11,0.06,0.86,0.11,1.54,0.46,0.23,3.7,0.29,0.4,,0.0,0.0,0.0,David Macalister Silva,Millonarios
0.32,0.21,0.11,3.07,54.72,1.27,54.55,1.27,0.21,70.63,4.35,54.67,90,1.38,0.95,0.74,1.06,0,0,0,1.17,0.42,0,0,0,0,6.25,0.11,20.14,1.8,1.06,28.57,1.38,41.94,0.21,1.06,0.42,0.0,1.48,0.53,0.42,21.43,0.11,0.21,,0.0,0.0,0.0,Pablo Rojas,Jaguares de Córdoba
0.24,0.0,0.0,8.81,51.39,0.24,100.0,3.33,0.0,81.19,9.05,52.05,90,3.57,0.95,3.1,1.19,0,0,0,0.71,0.0,0,0,0,0,7.62,0.24,19.52,2.62,1.43,30.0,1.19,45.45,0.48,0.0,0.24,0.0,0.24,0.24,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,Emerson Batalla,América de Cali
0.0,0.0,0.0,4.72,52.63,0.79,45.45,0.0,0.31,79.26,5.51,51.47,90,2.99,0.79,0.94,1.89,0,0,0,0.31,0.0,0,0,0,0,13.85,0.31,43.9,3.78,1.26,42.11,3.3,53.85,1.1,0.0,2.83,0.0,1.42,0.31,0.47,0.0,0.0,0.0,,0.0,0.0,0.0,Andrés Ricaurte,Independiente Medellín
0.0,0.45,0.0,5.0,55.49,1.14,51.11,0.25,0.0,84.45,6.14,54.63,90,1.04,1.93,0.54,1.09,0,0,0,0.84,0.15,0,0,0,0,4.9,0.05,38.71,0.69,0.0,0.0,2.97,60.61,2.13,1.34,1.39,0.0,0.64,0.15,0.15,0.0,0.0,0.05,,0.0,0.0,0.05,Didier Moreno,Junior Barranquilla
0.08,0.17,0.0,3.28,48.15,1.09,61.9,0.92,0.08,87.05,4.37,50.98,90,0.67,1.09,0.76,1.6,0,0,0,0.67,0.0,0,0,0,0,12.61,0.08,52.52,1.01,0.17,25.0,3.87,68.66,2.27,0.34,1.09,0.0,1.6,0.59,0.17,5.26,0.0,0.08,,0.0,0.0,0.0,Juan Pereira,Millonarios
0.0,0.19,0.06,5.92,53.49,0.26,44.44,1.87,0.39,80.81,6.18,53.04,90,3.15,1.55,2.06,1.03,0,0,0,0.77,0.19,0,0,0,0,8.56,0.52,25.75,1.55,0.77,31.58,1.87,53.7,0.52,0.06,0.77,0.19,1.29,0.39,0.39,0.0,0.0,0.26,,0.0,0.0,0.0,Mariano Vázquez,Deportivo Pasto
0.0,0.14,0.0,6.5,52.87,0.14,20.0,1.13,0.21,78.6,6.65,51.09,90,4.38,1.77,1.77,1.2,0,0,0,1.13,0.0,0,0,0,0,10.68,0.14,25.45,2.33,1.41,22.47,2.33,53.23,0.21,0.07,0.42,0.14,2.05,0.78,0.42,0.0,0.0,0.14,,0.0,0.0,0.0,Roberto Hinojosa,Unión Magdalena
0.05,0.34,0.0,2.99,52.54,0.77,55.17,0.39,0.1,90.95,3.76,53.06,90,0.67,1.01,0.82,1.11,0,0,0,0.48,0.24,0,0,0,0,9.4,0.1,43.1,0.92,0.0,0.0,2.84,73.75,1.25,0.67,0.63,0.05,1.06,0.29,0.24,4.55,0.0,0.0,,0.0,0.0,0.0,Sebastian Gomez,Atlético Nacional
0.39,0.39,0.2,5.32,54.0,0.2,33.33,1.97,0.0,85.03,5.51,52.83,90,1.77,1.18,1.38,2.36,0,0,0,0.98,0.2,0,0,0,0,11.62,0.2,24.62,4.53,1.58,44.44,1.58,80.0,0.79,0.0,0.59,0.2,2.95,1.38,1.18,13.33,0.0,0.0,,0.0,0.0,0.0,Juan David Pérez,Once Caldas
0.0,0.43,0.0,5.96,67.74,0.43,33.33,1.99,0.14,83.8,6.39,63.38,90,2.27,0.71,0.85,1.28,0,0,0,1.42,0.14,0,0,0,0,8.23,0.0,33.79,2.13,0.99,30.43,2.41,56.67,0.85,0.99,1.28,0.0,0.57,0.0,0.28,0.0,0.0,0.14,,0.14,0.0,0.0,Leonardo Flores,Patriotas Boyacá
0.0,0.0,0.0,5.9,65.12,1.05,38.46,0.21,0.0,79.59,6.96,58.93,90,2.11,1.48,0.84,2.32,0,0,0,0.84,0.0,0,0,0,0,9.06,0.0,24.66,3.58,2.32,47.83,1.05,41.67,1.05,0.63,1.05,0.0,1.48,0.63,0.42,0.0,0.0,0.0,,0.0,0.0,0.0,Harold Rivera,Independiente Santa Fe
0.42,0.14,0.0,3.11,50.0,0.14,33.33,0.85,0.14,85.09,3.25,48.94,90,1.7,0.85,1.13,1.7,0,0,0,0.71,0.14,0,0,0,0,12.74,0.28,27.45,2.12,1.42,32.26,2.69,70.37,0.28,0.0,0.14,0.0,1.42,0.85,0.28,30.0,0.0,0.14,,0.0,0.0,0.0,Juan Castellanos,Jaguares de Córdoba
0.16,0.16,0.0,1.85,46.0,0.4,33.33,0.68,0.08,83.46,2.25,43.08,90,0.4,0.6,0.6,1.05,0,0,0,0.84,0.08,0,0,0,0,15.4,0.12,35.69,1.69,0.08,6.45,2.81,82.35,0.52,0.48,0.68,0.08,1.37,0.4,0.44,11.76,0.04,0.0,,0.0,0.0,0.0,Pablo Lima,Deportivo La Equidad
0.0,0.15,0.0,5.41,57.81,0.44,50.0,2.19,0.15,81.51,5.84,57.14,90,1.31,1.61,0.44,1.9,0,0,0,0.88,0.0,0,0,0,0,9.94,0.29,31.56,1.31,0.0,0.0,3.65,73.53,1.02,0.0,0.58,0.15,2.19,1.02,0.58,0.0,0.0,0.0,,0.0,0.0,0.0,José Andrade,Patriotas Boyacá
0.0,0.25,0.0,2.54,47.06,1.33,77.78,0.19,0.0,87.94,3.87,54.46,90,0.25,1.65,0.19,1.02,0,0,0,0.51,0.13,0,0,0,0,3.62,0.0,42.62,0.13,0.0,0.0,2.86,60.81,2.16,1.14,1.02,0.0,0.38,0.0,0.06,0.0,0.0,0.0,,0.0,0.0,0.0,Brayan Rovira,Deportes Tolima
0.21,0.21,0.0,5.31,58.14,0.32,33.33,1.49,0.11,79.26,5.63,55.79,90,3.19,1.17,1.7,1.28,0,0,0,0.74,0.43,0,0,0,0,5.42,0.21,15.83,1.28,0.85,25.0,0.32,27.27,0.32,0.0,0.21,0.0,1.49,0.64,0.32,14.29,0.11,0.32,,0.0,0.0,0.0,Leiner Escalante,Deportivo Pasto
0.29,0.44,0.0,3.97,50.94,0.44,85.71,1.03,0.15,79.8,4.41,53.1,90,2.43,0.88,1.4,1.62,0,0,0,0.66,0.29,0,0,0,0,13.24,0.15,34.56,2.13,0.66,23.68,4.12,72.73,0.0,0.07,0.74,0.15,2.57,0.74,0.29,11.43,0.15,0.37,,0.0,0.0,0.0,Jarlan Barrera,Atlético Nacional
0.1,0.49,0.0,5.78,54.13,0.49,41.67,0.29,0.1,88.68,6.27,52.89,90,1.57,2.75,0.69,1.27,0,0,0,0.59,0.1,0,0,0,0,7.06,0.0,45.29,0.69,0.0,0.0,3.82,66.1,0.29,0.49,1.08,0.0,0.29,0.1,0.1,33.33,0.0,0.0,,0.0,0.1,0.0,Juan David Ríos,Deportes Tolima
0.23,0.28,0.0,2.86,40.4,0.47,38.46,0.52,0.23,79.3,3.33,40.11,90,0.89,1.5,1.31,1.13,0,0,0,0.94,0.05,0,0,0,0,10.55,0.28,23.36,2.02,0.23,26.32,0.94,50.0,0.19,0.33,0.75,0.14,1.64,0.75,0.09,14.29,0.0,0.14,,0.0,0.0,0.0,David Camacho,Deportivo La Equidad
0.33,0.33,0.0,2.8,45.95,0.16,6.67,0.33,0.16,77.92,2.96,34.62,90,1.65,1.97,0.99,1.32,0,0,0,1.32,0.0,0,0,0,0,3.95,0.33,9.87,0.49,0.33,40.0,0.82,62.5,0.99,0.0,0.16,0.0,1.15,0.82,0.16,28.57,0.0,0.33,,0.0,0.0,0.0,Wilfrido De la Rosa,Independiente Santa Fe
0.0,0.15,0.0,2.55,46.58,0.97,61.9,0.22,0.07,91.67,3.52,50.0,90,0.52,1.57,0.45,1.12,0,0,0,0.52,0.0,0,0,0,0,9.51,0.07,53.54,0.9,0.22,50.0,2.55,77.27,1.5,0.97,0.75,0.0,0.22,0.07,0.07,0.0,0.0,0.0,,0.0,0.0,0.0,Stiven Vega,Millonarios
0.37,0.5,0.0,2.86,47.92,0.25,22.22,0.75,0.12,77.34,3.11,43.86,90,0.75,1.74,1.12,1.74,0,0,0,1.37,0.0,0,0,0,0,7.97,0.0,24.65,1.37,1.37,36.67,1.49,48.0,0.25,0.12,0.5,0.12,3.61,1.37,0.75,10.34,0.12,0.25,,0.0,0.0,0.0,Matias Mier,Independiente Santa Fe
0.4,0.33,0.0,3.66,44.35,0.4,33.33,0.73,0.0,79.16,4.06,42.96,90,1.13,1.93,1.2,1.4,0,0,0,0.73,0.13,0,0,0,0,6.59,0.27,21.22,1.46,0.86,29.55,1.8,52.94,0.53,0.4,0.86,0.0,1.73,0.73,0.27,23.08,0.07,0.0,,0.0,0.0,0.0,Francisco Chaverra,Deportivo La Equidad
0.07,0.35,0.0,3.36,57.83,0.49,46.67,0.49,0.14,83.89,3.85,56.12,90,0.84,0.42,0.56,1.47,0,0,0,0.84,0.14,0,0,0,0,9.18,0.14,49.59,0.63,0.28,25.0,5.32,57.58,1.54,1.26,1.12,0.0,0.49,0.14,0.0,14.29,0.0,0.0,,0.0,0.0,0.0,Rodrigo Ureña,Deportes Tolima
0.24,0.08,0.0,2.26,45.16,0.64,66.67,0.48,0.0,85.15,2.9,48.65,90,0.81,0.81,0.81,1.85,0,0,0,0.48,0.32,0,0,0,0,13.54,0.24,36.5,1.85,0.64,23.53,2.74,70.83,0.24,0.16,0.56,0.08,2.34,0.89,0.56,10.34,0.0,0.48,,0.0,0.0,0.08,Yeison Guzmán,Atlético Nacional
0.59,0.0,0.0,3.53,60.0,1.76,50.0,1.18,0.59,66.67,5.29,56.25,90,1.76,1.18,0.0,2.94,0,0,0,1.76,0.0,0,0,0,0,8.82,0.59,15.29,1.76,0.59,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,1.18,1.18,11.11,0.0,1.18,,0.0,0.0,0.0,Stiwart Acuña,Alianza Petrolera
3.6,0.0,0.0,7.2,33.33,0.0,0.0,3.6,0.0,100.0,7.2,22.22,90,3.6,3.6,3.6,18.0,0,0,0,3.6,0.0,0,0,0,0,18.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,7.2,3.6,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,Quentin Danloux,Patriotas Boyacá
0.0,0.0,0.0,3.3,53.16,1.41,51.43,1.26,0.16,77.35,4.72,52.63,90,0.94,0.47,0.71,1.26,0,0,0,1.49,0.0,0,0,0,0,8.25,0.24,20.67,1.65,1.49,30.16,1.1,60.87,0.47,0.71,0.47,0.0,1.18,0.31,0.24,0.0,0.0,0.31,,0.0,0.0,0.0,Esneyder Mena,América de Cali
0.0,0.0,0.0,6.0,66.67,3.0,100.0,0.0,0.0,86.96,9.0,75.0,90,0.0,0.0,0.0,3.0,0,0,0,0.0,3.0,0,0,0,0,9.0,0.0,60.0,3.0,0.0,0.0,3.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Agustín Cano,Atlético Nacional
0.06,0.41,0.0,4.66,50.31,3.09,57.61,0.82,0.0,74.07,7.75,52.99,90,1.05,1.98,1.11,1.11,0,0,0,0.87,0.06,0,0,0,0,6.47,0.0,27.8,0.7,0.17,60.0,3.67,48.09,1.98,0.76,1.17,0.06,1.52,0.29,0.35,3.85,0.0,0.0,,0.0,0.0,0.0,Dannovi Quiñonez,Once Caldas
0.0,0.39,0.0,4.56,53.59,1.22,62.86,0.67,0.0,84.35,5.78,55.32,90,1.17,1.78,0.39,1.0,0,0,0,1.28,0.33,0,0,0,0,5.34,0.0,34.47,0.22,0.06,100.0,3.0,60.0,3.0,1.45,1.5,0.06,0.39,0.0,0.17,0.0,0.0,0.0,,0.0,0.0,0.0,Rafael Bustamante,Jaguares de Córdoba
0.0,0.24,0.0,4.26,51.96,0.16,50.0,0.24,0.24,86.01,4.42,51.89,90,1.77,1.53,0.88,1.61,0,0,0,1.05,0.16,0,0,0,0,15.84,0.16,50.91,1.85,0.72,39.13,4.83,68.97,0.8,0.24,1.21,0.0,0.56,0.16,0.16,0.0,0.0,0.0,,0.0,0.0,0.0,Yesus Cabrera,Junior Barranquilla
0.0,0.63,0.0,4.7,58.82,0.47,33.33,2.2,0.16,84.26,5.17,55.0,90,0.47,0.63,1.25,2.2,0,0,0,0.78,0.0,0,0,0,0,18.34,0.16,42.8,2.82,1.41,69.23,2.51,64.0,0.78,0.0,0.94,0.16,1.72,0.31,0.63,0.0,0.0,0.16,,0.0,0.0,0.0,Michael Ortega,Deportivo Cali
0.0,0.46,0.0,2.43,37.5,2.2,61.29,0.81,0.12,79.95,4.63,45.98,90,0.23,1.74,0.81,1.5,0,0,0,1.04,0.0,0,0,0,0,9.49,0.12,35.98,0.93,0.12,16.67,5.78,66.67,2.54,1.27,0.81,0.0,1.5,0.12,0.35,0.0,0.12,0.0,,0.0,0.0,0.0,Edwin Laszo,Internacional de Palmira
0.0,0.3,0.0,3.39,48.91,1.43,63.33,0.6,0.0,83.48,4.83,52.46,90,0.98,1.74,0.91,1.13,0,0,0,1.13,0.0,0,0,0,0,10.41,0.0,44.21,0.83,0.23,15.79,3.85,58.62,1.66,0.6,0.68,0.08,1.43,0.3,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,Camilo Portilla,América de Cali
0.0,0.34,0.0,4.56,50.0,0.95,47.83,0.95,0.0,84.64,5.5,49.61,90,1.38,1.98,1.03,1.29,0,0,0,0.6,0.17,0,0,0,0,8.42,0.0,37.91,0.69,0.09,14.29,3.95,68.66,2.49,1.63,1.46,0.0,0.86,0.26,0.26,0.0,0.0,0.0,,0.0,0.0,0.0,David Loaiza,Independiente Medellín
0.0,0.42,0.0,6.1,70.73,2.52,60.0,1.26,0.21,69.83,8.62,67.21,90,3.36,1.68,0.42,2.52,0,0,0,0.21,0.21,0,0,0,0,5.68,0.0,17.03,1.47,1.05,23.81,1.26,66.67,1.26,0.21,0.21,0.42,3.79,0.84,1.05,0.0,0.42,0.0,,0.0,0.0,0.0,Jose Hernandez Chavez,Independiente Medellín
0.52,0.0,0.0,3.12,45.0,1.04,50.0,0.69,0.0,84.76,4.15,46.15,90,1.04,1.04,1.38,1.73,0,0,0,1.04,0.0,0,0,0,0,10.38,0.0,24.06,1.38,1.04,27.27,1.04,54.55,0.52,0.0,0.87,0.17,2.25,1.21,0.17,23.08,0.17,0.17,,0.0,0.0,0.0,Daniel Luna,Deportivo Cali
0.0,0.0,0.0,5.54,61.54,0.0,0.0,2.08,0.0,86.59,5.54,57.14,90,2.42,0.35,1.73,1.73,0,0,0,1.73,0.35,0,0,0,0,8.31,0.0,24.58,0.69,0.0,0.0,4.15,80.0,0.69,0.35,0.35,0.0,2.08,0.69,0.35,0.0,0.0,0.0,,0.0,0.0,0.0,Ángel Orelien,Patriotas Boyacá
0.08,0.24,0.08,4.38,59.14,0.48,33.33,1.04,0.16,81.08,4.86,54.95,90,1.43,0.96,0.96,1.35,0,0,0,1.27,0.08,0,0,0,0,10.43,0.16,33.45,1.59,0.0,0.0,3.74,63.51,1.19,0.64,0.72,0.0,1.27,0.32,0.4,6.25,0.08,0.08,,0.0,0.0,0.0,Yeiler Góez,Independiente Santa Fe
0.0,0.0,0.0,5.49,68.42,1.27,75.0,0.85,0.42,89.41,6.76,69.57,90,3.38,0.85,0.85,2.96,0,0,0,0.42,0.0,0,0,0,0,9.3,0.42,32.11,2.11,0.85,33.33,3.38,80.0,1.69,0.0,0.0,0.42,1.69,0.0,0.42,0.0,0.42,0.0,,0.0,0.0,0.0,Juan Diego Lobo,Internacional de Palmira
0.2,0.2,0.0,4.64,51.88,0.81,41.38,1.28,0.07,75.82,5.45,50.0,90,2.42,1.35,1.35,1.28,0,0,0,1.28,0.13,0,0,0,0,8.15,0.13,23.22,1.48,0.94,23.73,1.55,52.27,0.54,0.34,0.88,0.13,1.48,0.61,0.34,13.64,0.07,0.07,,0.0,0.0,0.0,Alexis Manyoma,Internacional de Palmira
0.99,0.0,0.0,5.93,66.67,0.0,0.0,0.99,0.0,80.56,5.93,66.67,90,3.96,1.98,1.98,2.97,0,0,0,0.99,0.99,0,0,0,0,13.85,0.0,28.68,2.97,0.0,0.0,1.98,50.0,0.0,0.0,0.0,0.99,2.97,1.98,0.99,33.33,0.0,0.0,,0.0,0.0,0.0,Juan Otálvaro,Rionegro Águilas Doradas
0.08,0.24,0.0,4.17,56.99,0.39,33.33,0.71,0.0,86.54,4.57,53.7,90,1.65,1.65,0.24,1.26,0,0,0,0.87,0.08,0,0,0,0,4.02,0.0,36.46,0.31,0.0,0.0,3.62,56.79,1.02,0.79,1.34,0.0,0.71,0.31,0.24,11.11,0.08,0.0,,0.0,0.0,0.0,Camilo Ayala,Deportivo Pasto
0.26,0.05,0.0,4.32,51.25,0.0,0.0,0.9,0.0,79.82,4.32,49.4,90,3.0,0.69,1.48,1.0,0,0,0,0.95,0.11,0,0,0,0,8.43,0.11,19.18,1.9,0.53,25.64,0.84,53.33,0.42,0.05,0.58,0.42,1.79,0.69,0.53,14.71,0.11,0.11,,0.0,0.0,0.0,Cristian Barrios,Patriotas Boyacá
0.0,0.0,0.0,2.79,50.0,1.65,68.42,0.38,0.0,76.1,4.44,55.56,90,0.76,1.39,0.25,1.39,0,0,0,0.89,0.38,0,0,0,0,4.31,0.0,35.11,0.89,0.0,0.0,4.44,41.18,1.9,1.9,1.14,0.13,1.27,0.51,0.13,0.0,0.0,0.0,,0.0,0.0,0.0,Homer Martinez,Junior Barranquilla
0.11,0.43,0.11,6.77,51.22,0.11,25.0,1.72,0.0,83.47,6.87,50.39,90,4.08,1.5,2.68,1.61,0,0,0,0.86,0.0,0,0,0,0,15.68,0.43,54.24,2.47,1.5,40.0,4.94,57.5,0.54,0.32,0.86,0.21,2.47,0.86,0.54,4.35,0.11,0.21,,0.0,0.0,0.21,Daniel Cataño,Deportes Tolima
0.06,0.46,0.0,3.58,49.61,0.85,50.0,0.57,0.0,80.24,4.44,49.68,90,1.31,2.05,0.51,1.25,0,0,0,1.08,0.23,0,0,0,0,8.36,0.0,38.34,0.8,0.06,8.33,5.12,57.32,1.25,0.51,1.02,0.0,1.88,0.51,0.46,3.03,0.06,0.06,,0.0,0.0,0.0,Juan Zapata,Envigado FC
0.27,0.53,0.0,3.03,47.89,0.8,34.62,0.71,0.0,76.97,3.83,44.33,90,1.6,0.89,0.62,1.25,0,0,0,0.89,0.0,0,0,0,0,10.16,0.0,31.28,1.43,0.36,16.0,2.41,51.92,0.36,0.89,0.89,0.0,1.69,0.53,0.8,15.79,0.09,0.09,,0.0,0.0,0.0,James Sánchez,Unión Magdalena
