goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,0.0,0.0,90,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Johan Wallens,Deportivo Cali
0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,73.21,0.5,100.0,90,0.5,0.0,0.0,1.0,4.5,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,20.5,0.0,0,0,9.0,54.55,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Santiago Londoño,Deportivo Pereira
0.0,0.5,0.0,1.0,100.0,0.0,0.0,0.0,0.0,30.0,1.0,100.0,90,0.5,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.5,0.0,7.5,0.5,0,0,5.5,24.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Victor Soto,Boyacá Chicó FC
0.0,0.11,0.0,0.16,50.0,0.11,100.0,0.05,0.0,68.39,0.27,62.5,90,0.05,0.05,0.0,1.02,4.12,2.19,1.93,0.48,0.16,0.32,0.27,0.54,0.27,1.66,0.05,24.77,0.05,0,0,9.42,46.19,0.0,1.61,0.11,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Kevin Mier,Atlético Nacional
0.0,0.0,0.0,0.3,100.0,0.3,60.0,0.1,0.0,45.45,0.6,75.0,90,0.1,0.0,0.0,1.0,3.4,1.6,1.7,0.5,0.1,0.2,0.1,0.6,0.1,1.3,0.0,10.0,0.0,0,0,5.6,32.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Jefersson Martínez,Junior Barranquilla
0.0,0.05,0.0,0.14,60.0,0.09,66.67,0.0,0.0,69.98,0.24,62.5,90,0.14,0.0,0.0,1.04,4.58,2.93,1.65,0.76,0.09,0.05,0.05,0.47,0.05,1.09,0.0,19.61,0.0,0,0,4.72,37.04,0.05,0.99,0.09,0.0,0.05,0.05,0.0,0,0,0,,0.05,0.05,0,José Chunga,Alianza Petrolera
0.0,0.0,0.0,0.22,100.0,0.22,100.0,0.11,0.0,61.83,0.44,100.0,90,0.11,0.0,0.0,1.0,3.89,2.0,1.89,0.67,0.11,0.44,0.11,0.67,0.11,1.11,0.0,12.78,0.0,0,0,4.44,36.04,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Juan Moreno,Millonarios
0.0,0.19,0.0,0.5,100.0,0.5,80.0,0.06,0.0,64.21,1.0,88.89,90,0.44,0.0,0.0,1.0,3.63,1.81,1.81,0.81,0.19,1.13,0.44,0.75,0.44,1.38,0.0,15.81,0.0,0,0,5.38,38.57,0.06,1.38,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Eder Chaux,Once Caldas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,0.0,0.0,90,0.0,0.0,0.0,1.15,5.77,1.15,4.62,2.31,0.0,0.0,2.31,1.15,2.31,1.15,0.0,15.0,0.0,0,0,9.23,53.33,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Juan Pablo Munera,América de Cali
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21,0.0,0.0,90,0.0,0.0,0.0,1.29,6.43,5.14,1.29,2.57,0.0,0.0,0.0,0.0,0.0,1.29,0.0,20.57,0.0,0,0,1.29,25.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0,Hector Arango,Rionegro Águilas Doradas
