goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.34,0.19,0.0,2.88,32.43,1.87,39.0,1.1,0.05,72.82,4.75,34.74,90,1.15,2.06,2.11,1.25,0,0,0,0.48,0.05,0,0,0,0,5.18,0.05,14.01,0.96,0.1,25.0,0.72,65.22,0.29,0.72,0.48,0.05,2.78,0.91,0.72,12.07,0.0,0.24,,0,0.0,0,Daniel Mosquera,Atlético Bucaramanga
0.0,0.0,0.0,1.34,25.0,2.69,33.33,1.34,1.34,70.0,4.03,30.0,90,0.0,0.0,0.0,2.69,0,0,0,0.0,0.0,0,0,0,0,4.03,1.34,9.4,1.34,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,2.69,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,Samy Jr Merheg,Deportivo Pereira
0.15,0.29,0.0,1.62,47.83,2.35,57.14,0.59,0.0,67.42,3.97,52.94,90,0.74,0.88,0.29,1.47,0,0,0,1.18,0.29,0,0,0,0,2.35,0.15,8.82,0.44,0.15,33.33,0.15,33.33,0.0,1.32,0.15,0.15,2.94,0.74,0.44,5.0,0.29,0.44,,0,0.0,0,Jefferson Duque,Atlético Nacional
0.34,0.14,0.0,1.42,25.3,2.9,51.19,0.54,0.27,82.5,4.32,38.32,90,0.54,1.08,1.08,1.35,0,0,0,0.88,0.14,0,0,0,0,4.25,0.14,13.37,1.55,0.0,0.0,0.41,66.67,0.2,1.35,0.47,0.61,3.04,1.55,0.54,11.11,0.07,0.54,,0,0.0,0,Brayan Gil,Deportes Tolima
0.34,0.0,0.0,3.09,62.07,1.2,30.43,0.69,0.17,88.04,4.29,48.08,90,1.55,0.86,0.69,2.06,0,0,0,1.2,0.34,0,0,0,0,3.61,0.17,13.91,0.86,0.17,100.0,0.17,33.33,0.0,0.52,0.52,0.17,1.72,1.03,0.0,20.0,0.0,0.17,,0,0.0,0,Roger Murillo,Fortaleza CEIF
0.33,0.16,0.0,1.96,40.0,3.76,53.49,0.16,0.0,69.49,5.72,47.95,90,0.98,1.63,0.65,1.63,0,0,0,0.98,0.16,0,0,0,0,3.43,0.0,13.39,1.14,0.0,0.0,0.82,62.5,0.33,1.63,0.65,0.16,2.12,0.65,0.65,15.38,0.0,0.82,,0,0.0,0,Agustín Vuletich,Rionegro Águilas Doradas
0.0,0.0,0.0,0.0,0.0,15.88,100.0,0.0,0.0,75.0,15.88,75.0,90,0.0,0.0,5.29,5.29,0,0,0,0.0,0.0,0,0,0,0,21.18,0.0,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,5.29,0.0,0.0,0.0,0.0,,0,0.0,0,Jayder Asprilla,Atlético Nacional
0.43,0.26,0.0,1.79,36.21,0.94,45.83,0.43,0.09,67.13,2.72,39.02,90,1.02,0.68,1.19,1.45,0,0,0,0.43,0.09,0,0,0,0,4.0,0.09,8.17,1.36,0.09,14.29,0.0,0.0,0.26,0.94,0.6,0.17,2.47,1.28,0.43,17.24,0.09,1.11,,0,0.0,0,Agustín Rodríguez,Independiente Santa Fe
0.44,0.33,0.11,3.95,45.0,0.82,27.27,0.6,0.0,69.27,4.78,40.47,90,2.91,1.92,1.15,1.15,0,0,0,0.88,0.16,0,0,0,0,2.75,0.11,7.8,0.77,0.11,11.11,0.11,20.0,0.05,0.33,0.16,0.55,3.29,1.48,0.6,13.33,0.11,0.82,,0,0.0,0,Kevin Viveros,Deportivo La Equidad
0.2,0.0,0.0,4.72,58.54,0.79,40.0,1.18,0.0,77.59,5.5,54.9,90,1.57,1.18,0.98,1.97,0,0,0,0.39,0.39,0,0,0,0,10.41,0.0,26.53,1.57,0.2,5.56,1.97,52.63,0.79,0.2,0.79,0.2,1.38,0.59,0.39,14.29,0.0,0.0,,0,0.0,0,Johan Caballero,Rionegro Águilas Doradas
0.55,0.14,0.14,2.6,39.58,2.33,39.53,0.41,0.0,74.31,4.92,39.56,90,1.23,1.37,1.37,1.78,0,0,0,0.82,0.0,0,0,0,0,6.16,0.0,14.64,1.37,0.27,66.67,0.27,40.0,0.0,0.55,0.14,0.27,3.83,1.37,0.82,14.29,0.0,0.68,,0,0.0,0,Jesús Arrieta,Fortaleza CEIF
0.23,0.23,0.0,2.52,43.88,2.05,50.0,0.82,0.06,70.97,4.58,46.43,90,1.35,1.23,0.82,1.12,0,0,0,1.59,0.23,0,0,0,0,4.29,0.06,12.92,0.59,0.06,50.0,0.12,20.0,0.29,0.76,0.35,0.18,2.11,0.65,0.35,11.11,0.12,0.23,,0,0.0,0,Wilmar Cruz,Boyacá Chicó FC
0.21,0.21,0.0,3.62,49.3,0.83,38.1,0.83,0.0,78.6,4.45,46.74,90,1.76,0.72,1.24,1.24,0,0,0,0.93,0.31,0,0,0,0,4.56,0.1,17.5,0.83,0.31,25.0,1.35,65.0,0.1,0.62,0.41,0.0,1.66,0.52,0.41,12.5,0.0,0.1,,0,0.0,0,Juan Manuel Cuesta,Envigado FC
0.25,0.38,0.0,4.25,53.13,2.13,47.22,1.5,0.0,75.58,6.38,51.0,90,1.5,0.63,1.38,1.75,0,0,0,0.5,0.38,0,0,0,0,7.13,0.0,16.25,0.75,0.5,28.57,0.88,77.78,0.25,0.25,0.88,0.25,1.75,1.13,0.38,14.29,0.0,1.13,,0,0.0,0,Edwar López,América de Cali
0.0,0.0,0.0,3.0,38.46,1.8,75.0,0.6,0.0,66.67,4.8,47.06,90,1.8,0.0,1.2,1.2,0,0,0,1.2,0.0,0,0,0,0,6.6,0.6,12.0,4.8,5.4,30.0,0.0,0.0,0.6,0.0,0.6,1.2,3.6,0.6,0.0,0.0,0.0,1.8,,0,0.0,0,Carlos Rivas,Patriotas Boyacá
0.44,0.0,0.0,2.99,41.84,0.66,19.15,0.87,0.07,82.81,3.64,34.48,90,1.68,0.51,1.68,1.09,0,0,0,0.73,0.0,0,0,0,0,5.9,0.0,15.45,0.58,0.07,12.5,0.66,90.0,0.07,0.0,0.44,0.87,3.13,1.53,0.73,13.95,0.07,0.22,,0,0.0,0,Wilson Morelo,Jaguares de Córdoba
0.28,0.57,0.19,3.8,48.78,0.95,45.45,0.95,0.0,63.82,4.75,48.08,90,1.99,2.18,0.95,1.33,0,0,0,1.61,0.38,0,0,0,0,3.51,0.0,9.21,1.42,0.09,50.0,0.28,50.0,0.0,0.47,0.38,0.09,2.09,0.57,0.57,13.64,0.0,0.38,,0,0.09,0,Brayan Léon Muñiz,Independiente Medellín
0.53,0.0,0.53,2.66,27.78,0.53,12.5,1.6,1.6,73.08,3.2,23.08,90,1.07,3.2,0.53,3.73,0,0,0,0.53,0.0,0,0,0,0,5.86,1.07,10.12,2.66,0.0,0.0,0.53,100.0,0.53,1.07,1.07,0.0,1.6,1.07,0.53,33.33,0.0,0.0,,0,0.0,0,Yojan Garcés,América de Cali
0.0,0.3,0.0,4.77,48.48,0.89,20.0,2.38,0.3,81.19,5.66,39.58,90,0.89,0.6,2.38,2.68,0,0,0,1.49,0.6,0,0,0,0,7.75,0.3,24.44,1.79,0.0,0.0,0.89,60.0,0.0,0.3,0.0,0.0,2.09,0.3,0.6,0.0,0.0,0.0,,0,0.0,0,Edgar Medrano,Jaguares de Córdoba
0.26,0.26,0.0,5.67,50.0,1.81,43.75,0.26,0.0,82.2,7.48,48.33,90,4.9,2.32,1.03,1.55,0,0,0,0.52,0.26,0,0,0,0,8.51,0.26,25.01,0.52,0.26,16.67,0.52,40.0,0.77,0.52,1.81,0.0,0.52,0.26,0.0,50.0,0.0,0.26,,0,0.0,0,Andrey Estupiñán,Deportivo Cali
0.38,0.38,0.0,1.13,30.0,3.75,71.43,0.38,0.0,58.14,4.88,54.17,90,0.75,0.75,0.75,2.25,0,0,0,1.13,0.38,0,0,0,0,4.5,0.38,9.38,1.5,0.38,100.0,0.38,25.0,0.75,0.38,0.38,0.0,1.88,0.38,0.38,20.0,0.38,1.13,,0,0.0,0,Luis Miranda,Deportes Tolima
0.0,0.0,0.0,4.63,41.18,0.66,9.09,3.31,0.0,68.97,5.29,28.57,90,0.0,1.99,3.97,4.63,0,0,0,0.66,0.0,0,0,0,0,6.62,0.66,13.24,2.65,0.0,0.0,1.99,100.0,0.66,0.0,0.66,0.0,6.62,1.99,2.65,0.0,0.0,0.0,,0,0.0,0,Duván Riascos,Deportivo Pasto
0.51,0.17,0.0,3.54,44.68,1.35,32.0,1.18,0.17,71.26,4.89,40.28,90,1.52,0.84,1.69,2.19,0,0,0,0.67,0.17,0,0,0,0,3.37,0.0,10.45,1.01,0.0,0.0,0.0,0.0,0.17,1.52,0.34,0.34,3.37,1.52,1.01,15.0,0.17,0.17,,0,0.0,0,Carlos Cortés,Deportes Tolima
0.14,0.0,0.0,2.36,47.22,2.5,39.13,0.42,0.14,78.79,4.86,42.68,90,1.53,1.11,0.83,2.08,0,0,0,1.25,0.42,0,0,0,0,8.47,0.14,21.67,1.67,0.42,60.0,0.56,80.0,0.28,0.42,0.28,0.42,2.5,1.25,0.14,5.56,0.0,0.28,,0,0.0,0,Michael Gómez,Boyacá Chicó FC
0.0,0.0,0.0,12.0,66.67,0.0,0.0,6.0,0.0,100.0,12.0,40.0,90,6.0,6.0,0.0,6.0,0,0,0,0.0,0.0,0,0,0,0,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,Jefferson Asprilla,Deportivo La Equidad
0.0,0.0,0.0,2.54,28.57,0.0,0.0,0.0,0.0,65.0,2.54,22.22,90,0.0,1.27,3.8,2.54,0,0,0,2.54,1.27,0,0,0,0,5.07,0.0,16.48,1.27,1.27,50.0,1.27,33.33,3.8,0.0,1.27,0.0,3.8,2.54,0.0,0.0,1.27,0.0,,0,0.0,0,Mauricio Liñan,Boyacá Chicó FC
0.48,0.0,0.0,4.29,60.0,3.81,50.0,0.48,0.0,67.92,8.1,54.84,90,0.95,1.9,0.48,4.76,0,0,0,0.48,0.0,0,0,0,0,5.24,0.0,17.14,0.95,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,3.33,0.95,0.48,14.29,0.48,0.95,,0,0.0,0,Lucas González,Deportes Tolima
0.0,0.15,0.0,1.99,32.5,1.84,41.38,0.61,0.31,76.58,3.83,36.23,90,0.77,1.07,1.53,1.38,0,0,0,0.77,0.15,0,0,0,0,5.97,0.15,13.01,1.07,0.0,0.0,0.31,100.0,0.46,0.46,0.61,0.31,3.06,0.92,0.46,0.0,0.0,0.15,,0,0.0,0,Emilio Aristizábal,Atlético Nacional
0.16,0.33,0.0,3.1,42.22,0.9,27.5,0.49,0.0,61.82,3.99,37.69,90,1.55,2.44,0.57,1.47,0,0,0,0.98,0.08,0,0,0,0,2.69,0.16,8.31,0.49,0.08,25.0,0.24,42.86,0.08,0.33,0.73,0.0,2.44,0.73,0.73,6.67,0.0,0.49,,0,0.0,0,Santiago Giordana,Millonarios
0.17,0.0,0.0,4.02,54.76,0.7,40.0,1.57,0.0,76.39,4.72,51.92,90,1.4,0.87,0.87,2.1,0,0,0,0.87,0.52,0,0,0,0,7.86,0.17,19.22,1.4,1.92,33.33,1.05,66.67,0.17,0.17,1.05,0.0,1.05,0.35,0.52,16.67,0.0,0.87,,0,0.0,0,Felipe Pardo,Rionegro Águilas Doradas
0.2,0.0,0.2,4.62,47.92,0.2,7.69,1.81,0.2,75.27,4.82,39.34,90,1.81,0.6,1.61,1.61,0,0,0,1.0,0.0,0,0,0,0,5.83,0.2,14.06,1.81,0.2,16.67,0.4,40.0,0.0,0.6,0.8,0.0,3.01,1.0,1.41,6.67,0.0,1.0,,0,0.0,0,Óscar Perea,Atlético Nacional
0.0,0.16,0.0,3.15,57.14,0.94,31.58,0.16,0.31,83.7,4.09,48.15,90,2.2,1.1,0.94,2.05,0,0,0,0.94,0.0,0,0,0,0,4.72,0.16,12.12,0.79,0.0,0.0,0.31,100.0,0.0,1.26,0.16,0.0,1.1,0.63,0.16,0.0,0.0,0.16,,0,0.0,0,Juan Carvajal,Millonarios
0.0,0.45,0.0,7.73,48.57,0.45,16.67,1.82,0.0,83.58,8.18,43.9,90,4.09,2.73,2.73,3.18,0,0,0,0.0,0.0,0,0,0,0,9.55,0.45,25.45,2.73,0.0,0.0,0.91,50.0,0.91,0.0,0.91,0.0,2.73,0.0,0.91,0.0,0.0,0.45,,0,0.0,0,Johan Campaña,Deportivo Pasto
0.0,0.51,0.0,2.05,23.53,4.1,64.0,0.26,0.0,76.83,6.15,40.68,90,0.77,3.08,1.54,2.05,0,0,0,0.77,0.51,0,0,0,0,6.67,0.0,16.15,0.77,0.26,100.0,0.77,60.0,0.51,0.0,1.03,0.0,4.1,1.03,0.51,0.0,0.0,0.77,,0,0.0,0,Brayan Fernandez,Deportivo La Equidad
0.39,0.0,0.0,2.32,44.44,1.16,33.33,0.39,0.0,83.33,3.48,40.0,90,1.55,1.55,0.19,2.71,0,0,0,0.97,0.19,0,0,0,0,6.77,0.19,17.42,0.58,0.19,50.0,0.39,50.0,0.0,1.16,0.58,0.19,2.13,1.16,0.39,18.18,0.0,0.58,,0,0.0,0,Mender García,Independiente Medellín
0.25,0.5,0.0,1.5,30.0,2.76,61.11,0.5,0.25,63.04,4.26,44.74,90,0.5,1.0,1.75,2.01,0,0,0,0.25,0.25,0,0,0,0,3.26,0.0,7.27,1.0,0.0,0.0,0.5,66.67,0.25,2.51,0.0,0.25,2.76,0.75,1.0,9.09,0.0,0.25,,0,0.0,0,Jhonier Blanco,Rionegro Águilas Doradas
0.26,0.13,0.0,1.03,53.33,2.83,45.83,0.26,0.13,66.92,3.86,47.62,90,0.77,0.39,0.52,2.45,0,0,0,1.8,0.26,0,0,0,0,4.64,0.26,11.46,1.29,0.0,0.0,0.52,57.14,0.0,1.55,0.0,0.52,3.22,1.16,0.39,8.0,0.13,0.52,,0,0.0,0,Marco Pérez,Junior Barranquilla
0.65,0.65,0.0,2.92,34.62,1.62,45.45,0.65,0.32,77.59,4.55,37.84,90,1.3,2.6,1.62,3.9,0,0,0,0.65,0.32,0,0,0,0,5.85,0.0,14.62,1.62,0.0,0.0,0.97,60.0,0.0,0.65,0.0,0.0,2.6,0.97,0.32,25.0,0.32,0.32,,0,0.0,0,Steven Rodríguez,Junior Barranquilla
0.17,0.35,0.0,0.69,19.05,2.52,46.77,0.26,0.0,71.14,3.21,35.58,90,0.43,0.95,1.04,1.3,0,0,0,0.69,0.26,0,0,0,0,3.91,0.09,12.41,0.95,0.0,0.0,0.35,50.0,0.26,0.87,0.17,0.52,2.08,0.95,0.09,8.33,0.09,0.61,,0,0.0,0,Santiago Tréllez,Deportivo Pasto
0.0,0.29,0.0,4.9,51.52,1.44,38.46,1.15,0.0,75.7,6.35,47.83,90,1.44,1.73,1.15,2.02,0,0,0,1.73,0.0,0,0,0,0,6.06,0.0,23.37,1.44,0.87,75.0,0.87,50.0,0.87,0.29,0.87,0.0,0.87,0.29,0.29,0.0,0.0,0.0,,0,0.0,0,David Contreras,Deportivo Pasto
0.31,0.12,0.06,1.04,38.64,0.31,23.81,0.43,0.06,73.33,1.35,33.85,90,0.55,0.43,0.61,1.1,0,0,0,1.1,0.25,0,0,0,0,3.31,0.0,9.45,0.67,0.25,66.67,0.67,64.71,0.0,0.18,0.12,0.43,2.52,0.8,0.67,12.2,0.06,1.35,,0,0.0,0,Bayron Garcés,Envigado FC
0.16,0.0,0.16,3.98,38.46,0.16,12.5,2.23,0.16,75.5,4.14,35.62,90,0.64,1.27,2.07,1.91,0,0,0,0.32,0.48,0,0,0,0,9.4,0.16,24.05,1.27,0.48,18.75,0.96,66.67,0.32,0.0,0.64,0.0,2.07,0.32,0.64,7.69,0.0,0.0,,0,0.0,0,Fabián Castillo,Deportivo Cali
0.0,0.22,0.0,4.24,48.72,0.67,30.0,1.79,0.0,85.33,4.91,44.9,90,1.56,0.45,1.56,2.01,0,0,0,0.89,0.22,0,0,0,0,6.25,0.0,14.29,1.56,0.89,50.0,0.89,80.0,0.22,0.22,0.22,0.0,2.23,0.67,0.45,0.0,0.0,0.22,,0,0.0,0,Joan Cortés,Boyacá Chicó FC
0.0,0.27,0.0,2.78,37.5,2.25,50.0,1.06,0.13,63.92,5.04,42.22,90,1.06,1.46,1.46,2.39,0,0,0,0.93,0.0,0,0,0,0,7.95,0.0,13.39,1.19,0.8,15.79,0.53,44.44,0.27,1.59,0.4,0.27,3.18,0.53,0.4,0.0,0.13,0.27,,0,0.0,0,Daniel Moreno,Independiente Santa Fe
0.27,0.0,0.0,2.2,27.59,0.82,37.5,0.82,0.27,79.31,3.02,29.73,90,0.27,1.37,2.2,1.65,0,0,0,0.0,0.27,0,0,0,0,4.39,0.0,18.93,1.1,0.0,0.0,0.0,0.0,0.0,0.55,1.37,0.0,1.37,0.27,0.82,20.0,0.0,0.27,,0,0.0,0,Isaac Camargo,Deportivo Cali
0.18,0.18,0.0,1.47,40.0,0.55,50.0,0.18,0.0,83.19,2.02,42.31,90,0.74,1.29,0.74,2.02,0,0,0,0.92,0.18,0,0,0,0,7.18,0.18,17.3,0.37,0.0,0.0,1.1,66.67,0.0,0.0,0.0,0.18,1.47,0.74,0.18,12.5,0.0,0.18,,0,0.0,0,Cristian Borja,Patriotas Boyacá
0.0,0.19,0.0,1.72,45.0,2.87,37.5,0.19,0.19,67.06,4.6,40.0,90,1.34,0.77,0.96,1.72,0,0,0,1.15,0.19,0,0,0,0,3.26,0.19,10.91,0.96,0.0,0.0,0.19,50.0,0.0,1.91,0.0,0.19,2.11,0.77,0.77,0.0,0.0,0.38,,0,0.0,0,Michael Rangel,Alianza Valledupar FC
0.0,0.24,0.0,4.56,48.72,0.48,50.0,0.72,0.24,75.86,5.04,48.84,90,2.4,0.72,1.2,2.4,0,0,0,0.72,0.0,0,0,0,0,6.72,0.0,15.84,1.44,0.72,18.75,1.44,75.0,0.48,0.0,0.96,0.0,1.44,0.48,0.48,0.0,0.0,0.0,,0,0.0,0,Yeiner Londoño,Fortaleza CEIF
0.0,0.0,0.0,5.63,100.0,0.0,0.0,0.0,0.0,100.0,5.63,50.0,90,5.63,0.0,0.0,5.63,0,0,0,0.0,0.0,0,0,0,0,5.63,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,Andrés Dávila,Independiente Medellín
0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,71.43,6.0,100.0,90,3.0,0.0,0.0,6.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,50.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,Jhojan Amaya,Atlético Nacional
0.0,0.0,0.0,10.91,80.0,0.0,0.0,0.0,0.0,40.0,10.91,66.67,90,5.45,0.0,2.73,5.45,0,0,0,0.0,0.0,0,0,0,0,2.73,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,Fabián Suárez,Rionegro Águilas Doradas
